,1,2,3,4,5,6,7,8,9,normalized,total_demand,total_supply
"(('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV9', 'night'), ('CV9', 'morning'))",0.885,0.5192,0.32,0.6928,0.6983,0.1423,177009.5407,17034.4922,0.6896,8.967211679880638,23.631385803222656,38.73155212402344
"(('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV2', 'morning'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.884,0.4449,0.3227,0.6891,0.6924,0.1159,205397.5482,17087.0625,0.6906,8.97537252842963,23.506473541259766,38.64290237426758
"(('V_CO', 'morning'), ('V_MV1', 'night'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.8842,0.5812,0.3144,0.6857,0.6931,0.1603,160094.9365,17011.9453,0.6789,8.950285475482726,23.39005470275879,38.762176513671875
"(('V_CO', 'morning'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'))",0.8831,0.435,0.3068,0.7026,0.6848,0.1117,212030.4599,17135.6914,0.7183,8.927314198085561,23.96404266357422,38.34436798095703
"(('V_CO', 'morning'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV9', 'night'))",0.8844,0.4547,0.3096,0.7069,0.6871,0.1152,206456.8436,17137.0098,0.7241,8.935777300284517,24.111295700073242,38.320831298828125
"(('V_CO', 'morning'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV9', 'morning'))",0.8848,0.428,0.309,0.7072,0.687,0.1117,212607.762,17136.0469,0.7261,8.93396377838474,24.123310089111328,38.330169677734375
"(('V_CO', 'morning'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'morning'), ('CV9', 'night'))",0.8839,0.4981,0.3074,0.704,0.6856,0.1405,196466.1184,17135.1484,0.7188,8.929127719985336,24.0125675201416,38.342750549316406
"(('V_CO', 'morning'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'morning'), ('CV9', 'morning'))",0.8699,0.3998,0.3064,0.7014,0.6814,0.1099,221247.7255,17122.8574,0.7236,8.92610518348571,23.92514991760254,38.327205657958984
"(('V_CO', 'morning'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.8831,0.435,0.3068,0.7026,0.6848,0.1117,212030.4599,17135.6914,0.7183,8.927314198085561,23.96404266357422,38.34436798095703
"(('V_CO', 'morning'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'))",0.8845,0.4646,0.3079,0.7047,0.6868,0.1222,204365.4298,17135.0312,0.7209,8.93063898823515,24.038808822631836,38.33894729614258
"(('V_CO', 'morning'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'morning'))",0.8836,0.4364,0.3078,0.704,0.6854,0.1113,211587.6691,17134.9961,0.7213,8.930336734585188,24.011760711669922,38.33961486816406
"(('V_CO', 'morning'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV7', 'night'), ('CV9', 'night'), ('CV9', 'morning'))",0.8848,0.4213,0.3103,0.7072,0.6883,0.1127,215160.1857,17136.3848,0.7252,8.937893075834255,24.12283706665039,38.319580078125
"(('V_CO', 'morning'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.8836,0.4452,0.3071,0.7036,0.6852,0.1117,209756.9377,17135.6543,0.7201,8.92822095903545,24.00104522705078,38.342864990234375
"(('V_CO', 'morning'), ('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'))",0.8832,0.447,0.3071,0.7033,0.6848,0.1134,208353.6332,17135.1094,0.7202,8.92822095903545,23.9898738861084,38.342628479003906
"(('V_CO', 'morning'), ('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'morning'))",0.8825,0.4364,0.3065,0.7022,0.6839,0.1113,211600.2513,17135.1328,0.7188,8.926407437135673,23.952341079711914,38.34416961669922
"(('V_CO', 'morning'), ('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV9', 'night'), ('CV9', 'morning'))",0.8834,0.4361,0.3077,0.7044,0.6851,0.1113,211712.8288,17136.1875,0.722,8.930034480935225,24.027454376220703,38.330570220947266
"(('V_CO', 'morning'), ('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.8715,0.4202,0.3084,0.7042,0.6839,0.111,217309.3237,17122.8594,0.7274,8.932150256484963,24.02116584777832,38.3186149597168
"(('V_CO', 'morning'), ('V_MV1', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.8831,0.435,0.3068,0.7026,0.6848,0.1117,212030.4599,17135.6914,0.7183,8.927314198085561,23.96404266357422,38.34436798095703
"(('V_CO', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'))",0.8943,0.6118,0.3188,0.7205,0.7121,0.2046,148799.4047,17083.7305,0.7308,8.963584636081084,24.575809478759766,39.50471115112305
"(('V_CO', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'morning'))",0.8925,0.534,0.3204,0.7164,0.7119,0.1747,176794.7211,17064.7812,0.7267,8.968420694480487,24.434890747070312,39.45712661743164
"(('V_CO', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV9', 'night'), ('CV9', 'morning'))",0.8921,0.5206,0.3183,0.7155,0.7108,0.1708,179910.6138,17031.2305,0.7255,8.962073367831271,24.40459632873535,39.458961486816406
"(('V_CO', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.8922,0.497,0.3195,0.7151,0.7115,0.1684,185234.4613,17053.2441,0.7252,8.965700411630824,24.392356872558594,39.46992492675781
"(('V_CO', 'morning'), ('V_MV2', 'night'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.8941,0.5759,0.3187,0.7202,0.712,0.1884,155709.4637,17083.709,0.731,8.963282382431121,24.565887451171875,39.504878997802734
"(('V_CO', 'morning'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.8922,0.4896,0.3206,0.7161,0.7118,0.1652,186475.2415,17064.7812,0.7268,8.969025201780413,24.424556732177734,39.45988845825195
"(('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'))",0.9249,0.7763,0.3308,0.7515,0.7675,0.3695,97450.0951,16817.2695,0.7667,8.999805737612418,25.634374618530273,42.541229248046875
"(('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV9', 'night'))",0.9219,0.7661,0.3281,0.7511,0.7611,0.3153,100115.3685,16821.8086,0.7688,8.98264986264402,25.621700286865234,42.52725601196289
"(('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV9', 'morning'))",0.9235,0.7739,0.3292,0.7485,0.7636,0.3684,98167.4291,16830.9629,0.7639,8.995019015677205,25.53274154663086,42.54479217529297
"(('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'morning'), ('CV9', 'night'))",0.924,0.7753,0.3302,0.7482,0.7655,0.3681,98577.4826,16817.2422,0.7628,8.998039926987325,25.520118713378906,42.535125732421875
"(('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'morning'), ('CV9', 'morning'))",0.9222,0.7686,0.3297,0.7481,0.7632,0.3663,100960.4194,16818.8223,0.763,8.996530283927019,25.51915740966797,42.51937484741211
"(('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.9249,0.7763,0.3308,0.7515,0.7675,0.3695,97450.0951,16817.2695,0.7667,8.999805737612418,25.634374618530273,42.541229248046875
"(('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'))",0.9242,0.776,0.3293,0.7506,0.7664,0.3688,97724.7083,16816.6641,0.7658,8.995285268759485,25.601959228515625,42.54114532470703
"(('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'morning'))",0.926,0.7732,0.3339,0.75,0.7701,0.3677,98371.217,16803.5117,0.7649,8.973506926267117,25.580917358398438,42.50795364379883
"(('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV7', 'night'), ('CV9', 'night'), ('CV9', 'morning'))",0.9255,0.7901,0.3327,0.7538,0.7676,0.3723,92955.8299,16819.8281,0.7712,8.851099773189539,25.711181640625,42.51214599609375
"(('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.9244,0.7749,0.3311,0.7485,0.767,0.3681,98618.2699,16815.8477,0.7625,8.999915454096318,25.529653549194336,42.53450393676758
"(('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'))",0.9232,0.7732,0.3304,0.7468,0.7663,0.3677,98470.9448,16803.9258,0.7602,8.99785260538927,25.473899841308594,42.521236419677734
"(('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'morning'))",0.9245,0.7735,0.3316,0.7485,0.7676,0.3684,98174.9183,16804.6055,0.7628,8.998859583160378,25.532215118408203,42.516456604003906
"(('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV9', 'night'), ('CV9', 'morning'))",0.9248,0.7735,0.3309,0.7493,0.7654,0.3684,98189.0162,16830.7266,0.7649,9.0,25.55951499938965,42.54116439819336
"(('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.9224,0.7686,0.3298,0.7486,0.7629,0.3663,100995.4865,16819.8301,0.7643,8.996832537576982,25.53460693359375,42.520320892333984
"(('V_MV1', 'night'), ('V_MV1', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.9249,0.7763,0.3308,0.7515,0.7675,0.3695,97450.0951,16817.2695,0.7667,8.999805737612418,25.634374618530273,42.541229248046875
"(('V_MV1', 'night'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'))",0.9096,0.757,0.3268,0.7202,0.7465,0.4826,106379.4257,16725.9609,0.7157,8.802949214720844,24.567047119140625,41.743873596191406
"(('V_MV1', 'night'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'morning'))",0.914,0.7351,0.3236,0.7187,0.743,0.3188,113378.4261,16750.0508,0.7194,8.974095805039662,24.513980865478516,41.79452133178711
"(('V_MV1', 'night'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV9', 'night'), ('CV9', 'morning'))",0.9138,0.7369,0.3261,0.7175,0.7451,0.3209,113362.829,16748.7539,0.7155,8.981575029132607,24.472885131835938,41.79121017456055
"(('V_MV1', 'night'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.9154,0.7584,0.3253,0.7204,0.7461,0.4833,104273.3876,16748.375,0.7208,8.798637989074646,24.572391510009766,41.79098892211914
"(('V_MV1', 'night'), ('V_MV2', 'night'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.9148,0.7453,0.3331,0.7243,0.7538,0.3209,111726.257,16747.6367,0.7214,8.99585944489261,24.704322814941406,41.75737380981445
"(('V_MV1', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.9088,0.7351,0.3187,0.7071,0.7355,0.3191,113372.7965,16750.2461,0.7026,8.959296989253861,24.118270874023438,41.810672760009766
"(('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'))",0.9245,0.7541,0.3264,0.7544,0.7631,0.323,107164.1312,16806.3418,0.7727,8.948555889154067,25.733116149902344,42.302669525146484
"(('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'morning'))",0.9264,0.7422,0.3297,0.7512,0.7645,0.3216,111998.9993,16760.8887,0.7688,8.964272055929914,25.623531341552734,42.23301696777344
"(('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV9', 'night'), ('CV9', 'morning'))",0.9223,0.7534,0.325,0.7469,0.7584,0.3216,107314.953,16798.1367,0.7642,8.981186672861789,25.475133895874023,42.28119659423828
"(('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.9255,0.7503,0.3281,0.7502,0.7639,0.3226,108470.3186,16805.5215,0.7672,8.980933199729744,25.588117599487305,42.29902648925781
"(('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.925,0.7548,0.3268,0.7557,0.7641,0.323,106905.0593,16806.3086,0.7744,8.936027311757641,25.776409149169922,42.30063247680664
"(('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.9269,0.7242,0.33,0.754,0.7659,0.3163,119190.9159,16794.1875,0.7743,8.926946396769525,25.719655990600586,42.26738357543945
"(('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.9249,0.7763,0.3308,0.7515,0.7675,0.3695,97450.0951,16817.2695,0.7667,8.999805737612418,25.634374618530273,42.541229248046875
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'))",0.9269,0.777,0.33,0.7506,0.774,0.3674,97596.347,16787.166,0.7644,8.93821485936077,25.604061126708984,43.16438674926758
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'morning'))",0.9276,0.776,0.3304,0.7553,0.7756,0.3677,98212.6915,16797.1348,0.7704,8.89569537683102,25.761688232421875,43.181819915771484
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV9', 'night'))",0.9284,0.777,0.331,0.7557,0.7761,0.3681,97807.8373,16775.5898,0.7708,8.876642787912461,25.777851104736328,43.152835845947266
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV9', 'morning'))",0.9283,0.7749,0.3318,0.7543,0.7768,0.3674,98111.4489,16787.3164,0.7694,8.890292618038577,25.7298583984375,43.16035079956055
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV7', 'night'), ('CV7', 'morning'))",0.9286,0.777,0.3311,0.7554,0.7762,0.3677,97813.3841,16764.3906,0.7701,8.877090946653764,25.76502227783203,43.138668060302734
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV7', 'night'), ('CV9', 'night'))",0.9273,0.7013,0.3323,0.7567,0.7773,0.3399,129455.3823,16725.9512,0.774,8.868435174915735,25.811519622802734,43.077571868896484
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV7', 'night'), ('CV9', 'morning'))",0.9264,0.7894,0.3297,0.7577,0.774,0.3709,93483.4469,16768.4844,0.7738,8.789140591433386,25.846237182617188,43.12610626220703
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV7', 'morning'), ('CV9', 'night'))",0.9272,0.7753,0.3294,0.7536,0.7748,0.367,98528.8145,16787.4238,0.7686,8.915419899446945,25.70575714111328,43.167110443115234
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV7', 'morning'), ('CV9', 'morning'))",0.9252,0.7689,0.3292,0.7526,0.7721,0.3642,101212.3756,16777.3203,0.7675,8.961201439421176,25.670209884643555,43.133243560791016
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV9', 'night'), ('CV9', 'morning'))",0.9286,0.777,0.3311,0.7554,0.7762,0.3677,97813.3841,16764.3906,0.7701,8.877090946653764,25.76502227783203,43.138668060302734
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'))",0.9274,0.7742,0.331,0.7508,0.7751,0.3674,98173.5222,16775.4746,0.7643,8.931689526919532,25.61125373840332,43.15302276611328
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV9', 'night'))",0.9262,0.7739,0.3307,0.7519,0.7746,0.3667,98247.893,16766.6016,0.7659,8.947317142101895,25.645954132080078,43.12266159057617
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV9', 'morning'))",0.9267,0.7749,0.3289,0.7554,0.7739,0.3663,98165.794,16789.5352,0.7708,8.907890308348058,25.767372131347656,43.166385650634766
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV7', 'morning'), ('CV9', 'night'))",0.9252,0.7689,0.3294,0.7522,0.7722,0.3646,101200.7537,16777.4219,0.767,8.965134720767544,25.658933639526367,43.1350212097168
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV7', 'morning'), ('CV9', 'morning'))",0.9249,0.7696,0.329,0.7505,0.7715,0.3649,100782.5464,16766.5742,0.7644,8.974237737742868,25.598709106445312,43.118656158447266
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.9274,0.7742,0.331,0.7508,0.7751,0.3674,98173.5222,16775.4746,0.7643,8.931689526919532,25.61125373840332,43.15302276611328
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'))",0.9284,0.777,0.331,0.7557,0.7761,0.3681,97807.8373,16775.5898,0.7708,8.876642787912461,25.777851104736328,43.152835845947266
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'morning'))",0.9283,0.7749,0.3318,0.7543,0.7768,0.3674,98111.4489,16787.3164,0.7694,8.890292618038577,25.7298583984375,43.16035079956055
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('CV7', 'night'), ('CV9', 'night'), ('CV9', 'morning'))",0.9269,0.777,0.33,0.7506,0.774,0.3674,97596.347,16787.166,0.7644,8.93821485936077,25.604061126708984,43.16438674926758
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.9276,0.776,0.3304,0.7553,0.7756,0.3677,98212.6915,16797.1348,0.7704,8.89569537683102,25.761688232421875,43.181819915771484
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'))",0.922,0.739,0.3297,0.7285,0.7564,0.3191,112790.1633,16670.1836,0.7322,8.987784159535263,24.847837448120117,42.33698654174805
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV9', 'night'))",0.8923,0.7478,0.3354,0.713,0.756,0.5224,109606.2518,16477.3301,0.6926,8.737275897633134,24.32114028930664,42.03244400024414
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV9', 'morning'))",0.9134,0.746,0.3232,0.7146,0.7457,0.3223,109971.5993,16637.2695,0.7098,8.966180511528693,24.373756408691406,42.316925048828125
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'morning'), ('CV9', 'night'))",0.9015,0.7661,0.3173,0.6963,0.7364,0.4843,102770.7063,16646.9141,0.6797,8.766838526025765,23.75249481201172,42.34004592895508
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'morning'), ('CV9', 'morning'))",0.9323,0.7319,0.3414,0.7529,0.7718,0.316,115467.938,16615.5586,0.7663,8.86556763308198,25.682804107666016,42.202667236328125
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.922,0.739,0.3297,0.7285,0.7564,0.3191,112790.1633,16670.1836,0.7322,8.987784159535263,24.847837448120117,42.33698654174805
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV2', 'night'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'))",0.9061,0.7668,0.3199,0.7105,0.7424,0.485,103012.9472,16636.4453,0.7005,8.772964394504815,24.234312057495117,42.31072998046875
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV2', 'night'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'morning'))",0.9033,0.7661,0.3188,0.701,0.7392,0.4854,103281.0108,16657.6367,0.6863,8.770265288489433,23.90952491760254,42.34528732299805
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV2', 'night'), ('CV7', 'night'), ('CV9', 'night'), ('CV9', 'morning'))",0.8949,0.7397,0.3371,0.7199,0.7597,0.4836,114236.5397,16477.8086,0.7012,8.798842451086546,24.555641174316406,42.02341842651367
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV2', 'night'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.9101,0.7661,0.3239,0.7189,0.7484,0.4847,103234.4348,16668.5762,0.7125,8.787440940143322,24.520082473754883,42.33621597290039
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'))",0.9112,0.7654,0.325,0.7216,0.7495,0.4847,102961.2607,16647.4922,0.7165,8.789512019043245,24.61346435546875,42.30537033081055
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'morning'))",0.9275,0.7355,0.3353,0.7413,0.765,0.3184,113689.2001,16625.9238,0.7503,8.954111947607027,25.285829544067383,42.252620697021484
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV9', 'night'), ('CV9', 'morning'))",0.9134,0.746,0.3232,0.7146,0.7458,0.3223,109979.1235,16637.2461,0.7098,8.966179120101865,24.374492645263672,42.317344665527344
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV2', 'morning'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.9234,0.6703,0.3326,0.7322,0.7594,0.2983,143765.9977,16671.3203,0.7386,8.991321466842237,24.976655960083008,42.318626403808594
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.922,0.739,0.3297,0.7285,0.7564,0.3191,112790.1633,16670.1836,0.7322,8.987784159535263,24.847837448120117,42.33698654174805
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'))",0.9264,0.7559,0.3255,0.7501,0.7692,0.3223,106642.074,16767.4707,0.7657,8.953743754769679,25.585153579711914,42.93352127075195
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV9', 'night'))",0.925,0.7566,0.3262,0.7507,0.7685,0.3212,106666.4487,16755.8242,0.7671,8.97506389765279,25.605281829833984,42.891605377197266
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV9', 'morning'))",0.927,0.7482,0.3263,0.7538,0.7683,0.3212,110038.38,16722.332,0.7718,8.918280564606201,25.712482452392578,42.856170654296875
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'morning'), ('CV9', 'night'))",0.9256,0.7555,0.3241,0.7536,0.766,0.3219,106769.5284,16735.3438,0.7713,8.937394868629164,25.706289291381836,42.87451171875
