ID,Node1,Node2,Length,Diameter,Roughness,MinorLoss,Status
L2868,N2536,N2735,180.32,63,115.18,0,OPEN
L2883,N2346,N2742,91.6,63,117.88,0,OPEN
L2884,N2742,N2743,47.81,63,91.39,0,OPEN
L2885,N2744,N2742,61.33,63,114.42,0,OPEN
L2886,N2346,N2745,132.07,63,113.56,0,OPEN
L2903,N2280,N2748,250.02,63,119.6,0,OPEN
L2904,N2280,N2749,24.2,63,88.9,0,OPEN
L2905,N2287,N2275,42.87,63,101.16,0,OPEN
L2906,N2285,N2287,27.29,63,96.39,0,OPEN
L2907,N2271,N2748,86.56,63,91.27,0,OPEN
L2908,N2271,N2750,115.33,63,94.06,0,OPEN
L2909,N2751,N2750,40.6,63,111.75,0,OPEN
L2910,N2750,N2752,24.06,63,113.61,0,OPEN
L2911,N2753,N2752,8.02,63,80.38,0,OPEN
L2912,N2752,N2274,25.38,63,88.56,0,OPEN
L2914,N2289,N2276,24.91,63,86.16,0,OPEN
L2915,N2276,N2279,23.29,63,107.21,0,OPEN
L2916,N2279,N2755,23.53,63,94.2,0,OPEN
L2917,N2756,N2755,6.9,63,101.85,0,OPEN
L2918,N2755,N2757,138.01,63,107.86,0,OPEN
L2924,N2758,N2759,8.29,63,99.44,0,OPEN
L2928,N2270,N2760,140.05,63,79.37,0,OPEN
L2932,N2298,N2301,28.01,63,117.71,0,OPEN
L2933,N2301,N2760,76.59,63,108.23,0,OPEN
L2936,N2763,N2762,199.2,63,100.62,0,OPEN
L2938,N2309,N2764,260.62,63,88.24,0,OPEN
L2939,N2309,N2764,144.91,63,101.55,0,OPEN
L2943,N2311,N2765,101.53,63,99.85,0,OPEN
L2944,N2766,N2311,155.43,63,118.57,0,OPEN
L2945,N2767,N543,273.03,63,86.11,0,OPEN
L2946,N1316,N1317,46.8,63,108.47,0,OPEN
L2971,N1719,N1726,108.66,63,93.93,0,OPEN
L2981,N2099,N2776,198.41,63,100.39,0,OPEN
L2986,N2102,N2106,510.93,63,81.34,0,OPEN
L2993,N2139,N2778,135.62,63,98.63,0,OPEN
L2994,N2139,N2779,30.07,63,83.15,0,OPEN
L3003,N2200,N2121,776.1,63,83.54,0,OPEN
L3024,N2159,N2108,247.32,63,80.83,0,OPEN
L3025,N2108,N2141,75.41,63,112.45,0,OPEN
L3029,N2162,N2786,125.56,63,107.7,0,OPEN
L3030,N2786,N2164,19.67,63,100.99,0,OPEN
L3031,N2164,N2165,265.94,63,112.67,0,OPEN
L3033,N2142,N2787,54.74,63,104.56,0,OPEN
L3034,N2142,N2133,367.08,63,99.11,0,OPEN
L3036,N2112,N2144,107.61,63,113.3,0,OPEN
L3037,N2133,N2135,18.22,63,96.7,0,OPEN
L3038,N2135,N2788,109.22,63,112.33,0,OPEN
L3041,N2184,N2789,153.29,63,85.83,0,OPEN
L3044,N2790,N2186,329.06,63,119.98,0,OPEN
L3046,N2187,N2189,305.54,63,119.63,0,OPEN
L3047,N2178,N2187,4.93,63,98.74,0,OPEN
L3048,N2182,N2195,81.1,63,88.7,0,OPEN
L3053,N2150,N2147,209.26,63,93.26,0,OPEN
L3054,N2147,N2791,72.18,63,109.4,0,OPEN
L3055,N2792,N2176,203.5,63,105.08,0,OPEN
L3056,N1931,N2146,154.99,63,110.06,0,OPEN
L3059,N2167,N2169,58.1,63,87.03,0,OPEN
L3060,N2168,N2172,10.55,63,96.36,0,OPEN
L3129,N2819,N2818,71.88,63,93.29,0,OPEN
L3143,N281,N2824,120.61,63,108.98,0,OPEN
L3150,N2371,N970,67.83,63,97.98,0,OPEN
L3151,N187,N183,10.63,63,84.82,0,OPEN
L3178,N2832,N532,190.85,63,95.57,0,OPEN
L101,N140,N141,152.79,75,92.99,0,OPEN
L1018,N1012,N23,151.78,75,94.73,0,OPEN
L1019,N23,N1013,76.91,75,101.79,0,OPEN
L1029,N1020,N907,110.25,75,113.13,0,OPEN
L1030,N1021,N1020,100.69,75,92.62,0,OPEN
L1031,N1022,N1020,117.69,75,96.15,0,OPEN
L1037,N1030,N1031,136.13,75,98.01,0,OPEN
L1039,N1033,N1034,166.16,75,117.14,0,OPEN
L1040,N1035,N1036,61.01,75,119.62,0,OPEN
L1042,N1037,N1038,48.44,75,107.46,0,OPEN
L1044,N1041,N1042,126.04,75,89.27,0,OPEN
L1045,N1043,N1044,119.52,75,102.91,0,OPEN
L1047,N1046,N1047,91.04,75,100.37,0,OPEN
L1048,N1047,N1048,110.94,75,106.24,0,OPEN
L1049,N1049,N1050,153.19,75,110.45,0,OPEN
L1054,N1038,N1058,10.08,75,117.73,0,OPEN
L1061,N1068,N1069,106.09,75,107.33,0,OPEN
L1066,N1076,N1068,113.33,75,107.49,0,OPEN
L1077,N1089,N1087,117.67,75,114.4,0,OPEN
L1078,N1087,N88,51.91,75,105.52,0,OPEN
L1086,N1097,N1085,18.08,75,104.06,0,OPEN
L1087,N1097,N1098,61.81,75,113.42,0,OPEN
L1088,N1085,N1099,9.1,75,85.72,0,OPEN
L1089,N1100,N1097,152.99,75,98.5,0,OPEN
L1090,N1089,N1101,36.73,75,80.04,0,OPEN
L1091,N1101,N9,8.53,75,115.2,0,OPEN
L1092,N1100,N1102,42.99,75,83.28,0,OPEN
L1094,N1101,N1018,127.73,75,117.91,0,OPEN
L1095,N1103,N89,82.26,75,105.15,0,OPEN
L1096,N1104,N89,40.21,75,108.06,0,OPEN
L11,N20,N21,168.68,75,96.56,0,OPEN
L1101,N1106,N1104,125.75,75,88.62,0,OPEN
L1102,N1108,N1109,270.82,75,118.23,0,OPEN
L1103,N1104,N1109,8.4,75,112.46,0,OPEN
L1104,N1109,N1110,59.05,75,95.38,0,OPEN
L1105,N1110,N1111,44.35,75,85.09,0,OPEN
L1106,N1110,N1112,45.93,75,88.18,0,OPEN
L1107,N1111,N1113,19.5,75,80.09,0,OPEN
L1109,N1114,N1102,180.57,75,91.73,0,OPEN
L1123,N987,N21,329.04,75,81.62,0,OPEN
L1130,N1134,N21,7.95,75,118.9,0,OPEN
L1162,N1047,N1159,164.75,75,87.32,0,OPEN
L1163,N1031,N1034,13.69,75,114.35,0,OPEN
L1164,N1034,N1160,5.84,75,100.85,0,OPEN
L1166,N1055,N1161,518.72,75,99.65,0,OPEN
L1167,N1038,N1162,642.2,75,118.51,0,OPEN
L1175,N1169,N1170,131.34,75,80.27,0,OPEN
L1176,N1171,N1172,130.58,75,89.62,0,OPEN
L1177,N1167,N1173,128.77,75,87.66,0,OPEN
L1178,N1164,N1166,128.54,75,111.92,0,OPEN
L1179,N1174,N1175,18.07,75,96.15,0,OPEN
L1180,N1174,N1176,261.29,75,116.63,0,OPEN
L1181,N1177,N1174,142.23,75,118.07,0,OPEN
L1182,N1178,N1179,134.28,75,113.66,0,OPEN
L1183,N1180,N1181,134.18,75,79.65,0,OPEN
L1184,N1182,N1183,136.51,75,87.47,0,OPEN
L1185,N1184,N1185,136.51,75,96.36,0,OPEN
L1186,N1044,N1062,139.16,75,82.52,0,OPEN
L1202,N1168,N1186,139.26,75,92.02,0,OPEN
L1204,N1193,N1054,90.33,75,113,0,OPEN
L1205,N1053,N1194,92.61,75,85.33,0,OPEN
L1208,N1197,N1198,117.51,75,84.15,0,OPEN
L1211,N1199,N1200,573.87,75,83.89,0,OPEN
L1212,N1201,N1202,160.33,75,109.26,0,OPEN
L1213,N1203,N1204,357.1,75,119.6,0,OPEN
L1215,N1200,N1206,110.61,75,87.79,0,OPEN
L1216,N1202,N1201,217.48,75,97.82,0,OPEN
L1217,N1201,N73,89,75,94.91,0,OPEN
L1218,N1207,N1208,161.57,75,117.93,0,OPEN
L1219,N1205,N1207,29,75,96.94,0,OPEN
L1220,N1207,N1209,130.69,75,81.29,0,OPEN
L1224,N1211,N1213,449.63,75,86.29,0,OPEN
L1225,N1213,N1210,436.09,75,91.3,0,OPEN
L1229,N1212,N1215,378.52,75,92.71,0,OPEN
L1230,N1215,N1216,295.26,75,107.81,0,OPEN
L1231,N1216,N1217,8.82,75,105.31,0,OPEN
L1232,N1217,N1218,69.87,75,116.67,0,OPEN
L1233,N1219,N1220,84.82,75,119.75,0,OPEN
L1234,N1218,N1219,9.16,75,102.96,0,OPEN
L1235,N1221,N1219,98.4,75,105.39,0,OPEN
L1243,N1228,N1223,6.7,75,97.65,0,OPEN
L1244,N1228,N1229,157.86,75,92.52,0,OPEN
L1246,N1229,N1226,5.22,75,89.49,0,OPEN
L1247,N1225,N1230,477.8,75,87.67,0,OPEN
L1248,N1231,N1227,478.52,75,87.39,0,OPEN
L1249,N1230,N1231,18.2,75,103.09,0,OPEN
L1250,N1232,N1231,31.37,75,110.43,0,OPEN
L1251,N1230,N1233,57.21,75,116.95,0,OPEN
L1253,N1234,N1236,115.81,75,94.47,0,OPEN
L1264,N1246,N1247,145.8,75,114.79,0,OPEN
L1267,N1250,N1251,8.8,75,83.29,0,OPEN
L1269,N1253,N1252,19.78,75,119.6,0,OPEN
L1276,N1251,N1259,57.63,75,109.03,0,OPEN
L1277,N1260,N1250,58.91,75,80.54,0,OPEN
L1282,N1266,N1267,777.93,75,94.49,0,OPEN
L1306,N1287,N1288,109.47,75,81.59,0,OPEN
L1307,N1288,N1253,110.72,75,98.74,0,OPEN
L1320,N1299,N1300,9.04,75,92.08,0,OPEN
L1321,N1300,N1301,101.15,75,119.96,0,OPEN
L1322,N1216,N1300,111.64,75,118.65,0,OPEN
L1323,N1217,N1299,115.24,75,100.62,0,OPEN
L1324,N1299,N1222,70.41,75,115.44,0,OPEN
L1350,N1333,N291,31.85,75,114.43,0,OPEN
L1352,N291,N1335,62.43,75,101.98,0,OPEN
L1502,N1482,N1481,39.57,75,116.85,0,OPEN
L1626,N1609,N1610,177.19,75,82.61,0,OPEN
L189,N236,N237,77.8,75,115.85,0,OPEN
L1914,N1914,N1915,95.07,75,96.31,0,OPEN
L1922,N1922,N1923,229.99,75,82.49,0,OPEN
L1923,N1922,N1924,15.36,75,83.89,0,OPEN
L1924,N1924,N1912,767.87,75,105.03,0,OPEN
L1925,N1920,N1924,105.94,75,83.01,0,OPEN
L1965,N1253,N1266,877.39,75,95.77,0,OPEN
L1984,N142,N1978,220.26,75,86.09,0,OPEN
L2091,N534,N529,8.64,75,117.83,0,OPEN
L2127,N2120,N2121,77.92,75,91.38,0,OPEN
L2200,N1165,N1166,146.49,75,107.14,0,OPEN
L241,N290,N291,217.66,75,100.19,0,OPEN
L279,N327,N326,94.58,75,119.15,0,OPEN
L282,N330,N331,204.15,75,105.5,0,OPEN
L283,N332,N330,110.56,75,109.01,0,OPEN
L284,N330,N332,201.33,75,107.27,0,OPEN
L285,N327,N332,10.31,75,112.15,0,OPEN
L287,N326,N250,80.58,75,105.21,0,OPEN
L289,N250,N334,230.32,75,91.45,0,OPEN
L2975,N1069,N2774,472.25,75,81.39,0,OPEN
L3013,N1917,N1922,191.98,75,79.8,0,OPEN
L3082,N2798,N2799,118.51,75,115.52,0,OPEN
L3083,N2800,N2801,123.72,75,100.88,0,OPEN
L3084,N2802,N2803,124.8,75,115.85,0,OPEN
L3085,N2804,N2805,75.83,75,92.26,0,OPEN
L3087,N2802,N2806,95.03,75,108.8,0,OPEN
L3090,N1239,N2807,577.99,75,85.3,0,OPEN
L3091,N2808,N1240,544.33,75,101.06,0,OPEN
L3094,N1224,N2811,128.57,75,108.2,0,OPEN
L3098,N2810,N2812,67.87,75,106.1,0,OPEN
L3155,N201,N2826,184.13,75,83.44,0,OPEN
L3180,N1610,N1611,201.71,75,91.45,0,OPEN
L337,N378,N387,71.57,75,111.9,0,OPEN
L338,N387,N388,292.32,75,105.93,0,OPEN
L339,N389,N387,8.51,75,95.22,0,OPEN
L353,N404,N401,131.05,75,115.38,0,OPEN
L38,N68,N69,64.47,75,108.65,0,OPEN
L42,N67,N68,8.13,75,112.33,0,OPEN
L457,N494,N506,106.09,75,109.42,0,OPEN
L459,N508,N506,290.8,75,109.87,0,OPEN
L460,N509,N508,210.66,75,95.9,0,OPEN
L48,N81,N82,232.8,75,112.92,0,OPEN
L485,N82,N528,85.63,75,79.68,0,OPEN
L486,N528,N51,107.48,75,95.05,0,OPEN
L492,N533,N534,84.7,75,84.5,0,OPEN
L53,N89,N9,69.54,75,102.4,0,OPEN
L562,N592,N593,42.51,75,104.02,0,OPEN
L563,N594,N595,63.81,75,79.85,0,OPEN
L564,N595,N596,125.22,75,103.68,0,OPEN
L565,N593,N595,5.59,75,99.79,0,OPEN
L570,N600,N601,9.25,75,82.46,0,OPEN
L571,N602,N601,87.54,75,102.9,0,OPEN
L602,N625,N633,107.55,75,118.54,0,OPEN
L604,N633,N626,97.57,75,85.41,0,OPEN
L625,N647,N68,142.48,75,91.63,0,OPEN
L626,N653,N67,5.43,75,102.12,0,OPEN
L64,N100,N103,38.08,75,88.54,0,OPEN
L683,N702,N700,34.77,75,79.56,0,OPEN
L686,N702,N710,70.29,75,104.1,0,OPEN
L688,N710,N712,51.71,75,102.48,0,OPEN
L689,N712,N693,18.07,75,92.41,0,OPEN
L727,N750,N751,199.53,75,107.63,0,OPEN
L728,N752,N750,8.47,75,97.77,0,OPEN
L729,N753,N752,7.85,75,106.62,0,OPEN
L730,N754,N753,44.09,75,99.27,0,OPEN
L731,N753,N736,59.26,75,106.39,0,OPEN
L732,N755,N750,108.94,75,89.15,0,OPEN
L733,N752,N756,75.42,75,115.28,0,OPEN
L734,N752,N757,82.1,75,116.96,0,OPEN
L738,N757,N758,85.34,75,115.8,0,OPEN
L739,N760,N757,82.68,75,80.53,0,OPEN
L740,N761,N760,84.78,75,94.01,0,OPEN
L741,N760,N755,62.33,75,90.66,0,OPEN
L742,N755,N762,80.14,75,84.47,0,OPEN
L80,N119,N113,250.88,75,87.65,0,OPEN
L90,N121,N129,144.45,75,110.68,0,OPEN
L91,N130,N129,11.73,75,91.32,0,OPEN
L921,N922,N923,208.98,75,88.69,0,OPEN
L93,N132,N130,79.83,75,93.44,0,OPEN
L930,N931,N932,359.45,75,90.2,0,OPEN
L931,N933,N931,396.09,75,104.69,0,OPEN
L95,N134,N132,65.28,75,100.8,0,OPEN
L964,N963,N911,8.06,75,87.43,0,OPEN
L965,N959,N963,231.66,75,83.56,0,OPEN
L970,N601,N966,2.6,75,96.55,0,OPEN
L1332,N1311,N1312,363.85,75,119.94,0,Open
L1390,N1367,N1368,151.85,75,116.53,0,OPEN
L1392,N1369,N1370,111.84,75,82.76,0,OPEN
L1396,N1373,N1374,163.96,75,112.29,0,OPEN
L1427,N1387,N1381,89.03,75,112.48,0,OPEN
L1428,N1385,N1387,120.27,75,116.87,0,OPEN
L1429,N1406,N1374,90.58,75,90.98,0,OPEN
L1434,N1410,N1413,86.65,75,110.84,0,OPEN
L1444,N1424,N1426,314.2,75,93.99,0,OPEN
L1445,N1427,N1416,56.04,75,104.99,0,OPEN
L1446,N1427,N1417,155.76,75,105.74,0,OPEN
L1450,N1425,N1428,143.22,75,104.19,0,OPEN
L1451,N1428,N1429,69.21,75,113.8,0,OPEN
L1458,N1436,N1437,152.91,75,93.38,0,OPEN
L1459,N1437,N1438,82.53,75,94.8,0,OPEN
L1464,N1443,N1445,137.45,75,116.73,0,OPEN
L1474,N1453,N1455,311.66,75,117.53,0,OPEN
L1512,N1493,N1494,50.68,75,108.54,0,OPEN
L1513,N1495,N1496,29.52,75,103.05,0,OPEN
L1515,N1496,N1498,110.56,75,104.96,0,OPEN
L1517,N1498,N1499,35.16,75,79.81,0,OPEN
L1519,N1500,N1501,92.97,75,87.08,0,OPEN
L1520,N1501,N1502,98.59,75,80.54,0,OPEN
L1521,N1502,N1499,48.32,75,107.93,0,OPEN
L1523,N1503,N1500,147.81,75,115.65,0,OPEN
L1539,N1483,N1502,129.87,75,93.81,0,OPEN
L1545,N1522,N1523,10.89,75,91.94,0,OPEN
L1546,N1524,N1525,291.6,75,116.37,0,OPEN
L1547,N1525,N1526,85.09,75,111.35,0,OPEN
L1548,N1526,N1527,347.54,75,86.94,0,OPEN
L1549,N1526,N1528,83.4,75,102.5,0,OPEN
L1551,N1528,N1530,137.15,75,119.75,0,OPEN
L1582,N1556,N1562,159.83,75,119.82,0,OPEN
L1590,N1570,N1572,412.75,75,98.76,0,OPEN
L1591,N1570,N1573,74.75,75,106.6,0,OPEN
L1606,N1586,N1587,305.14,75,83.66,0,OPEN
L1623,N1538,N1606,411.24,75,89.62,0,OPEN
L1637,N1623,N1626,164.52,75,80.28,0,OPEN
L1638,N1626,N1624,103.75,75,117.75,0,OPEN
L1639,N1627,N1628,24.01,75,103.37,0,OPEN
L1641,N1628,N1630,190.77,75,88.09,0,OPEN
L1644,N1631,N1635,136.02,75,93.74,0,OPEN
L1653,N1644,N1635,173.33,75,94.28,0,OPEN
L1662,N1652,N1029,146.83,75,111.37,0,OPEN
L1672,N1657,N1660,235.92,75,104.69,0,OPEN
L1673,N1660,N1661,6.44,75,119.65,0,OPEN
L1674,N1661,N1660,194,75,119.82,0,OPEN
L1675,N1661,N1662,58.72,75,84.33,0,OPEN
L1679,N1665,N1313,75.29,75,109.28,0,OPEN
L1680,N1668,N1669,51.72,75,96.51,0,OPEN
L1681,N1669,N1670,79.69,75,99.89,0,OPEN
L1682,N1668,N1671,84.54,75,98.05,0,OPEN
L1686,N1312,N1675,101.56,75,113.49,0,OPEN
L1688,N1675,N1677,101.77,75,93.09,0,OPEN
L1690,N1678,N1679,30.56,75,104.06,0,OPEN
L1691,N1679,N1680,31.03,75,86.96,0,OPEN
L1692,N1680,N1681,28.88,75,84.64,0,OPEN
L1713,N1702,N1703,183.09,75,118.58,0,OPEN
L1715,N1701,N1705,311.43,75,101.27,0,OPEN
L1718,N3000,N1708,295.2,75,98.85,0,OPEN
L1722,N1708,N1713,46.8,75,92.93,0,OPEN
L1726,N1713,N1717,97.54,75,114.43,0,OPEN
L1752,N1743,N1744,100.28,75,109.46,0,OPEN
L1797,N1762,N1794,254.98,75,114.72,0,OPEN
L1827,N1820,N1821,216.25,75,98.6,0,OPEN
L1841,N1835,N1836,151.7,75,88.55,0,OPEN
L1853,N1845,N1849,170.25,75,115.94,0,OPEN
L1858,N1850,N1838,402.89,75,84.99,0,OPEN
L1861,N1856,N1857,83.65,75,82.51,0,OPEN
L1867,N1862,N1863,187.57,75,104.53,0,OPEN
L1869,N1865,N1866,301.49,75,107.74,0,OPEN
L1870,N1867,N1865,42.51,75,80.13,0,OPEN
L1882,N1878,N1879,393,75,91.45,0,OPEN
L1893,N1888,N1890,586.59,75,114.47,0,OPEN
L1894,N1886,N1891,164.99,75,118.37,0,OPEN
L1895,N1891,N1892,172.7,75,119.05,0,OPEN
L1896,N1891,N1893,54.26,75,88.24,0,OPEN
L1899,N1887,N1896,15.12,75,93.05,0,OPEN
L1900,N1896,N1897,114.48,75,83.73,0,OPEN
L1901,N1896,N1898,580.13,75,118.39,0,OPEN
L1945,N1945,N1946,145.13,75,105.94,0,OPEN
L1952,N1952,N1552,271.98,75,107.87,0,OPEN
L1955,N1631,N1955,173.93,75,102.06,0,OPEN
L1980,N1898,N1974,102.06,75,86.09,0,OPEN
L2087,N1523,N1524,93.67,75,83.14,0,OPEN
L2097,N2077,N2078,68.14,75,118.74,0,OPEN
L2098,N2079,N2080,83.76,75,98.52,0,OPEN
L2099,N2081,N2082,128.06,75,108.83,0,OPEN
L2101,N2085,N2086,172.53,75,101.6,0,OPEN
L2103,N2088,N2089,249.08,75,87.73,0,OPEN
L2104,N2090,N2091,249.37,75,99.87,0,OPEN
L2105,N2092,N2093,11.91,75,102.3,0,OPEN
L2106,N2094,N2085,41.01,75,87.22,0,OPEN
L2107,N2081,N2085,14.67,75,96.38,0,OPEN
L2110,N2099,N2100,205.19,75,95.64,0,OPEN
L2111,N2101,N2102,49.28,75,100.71,0,OPEN
L2112,N2101,N2091,386.03,75,88.39,0,OPEN
L2113,N2089,N2103,248.03,75,94.68,0,OPEN
L2115,N2105,N2106,386.58,75,80.91,0,OPEN
L2118,N2110,N2111,90.91,75,116,0,OPEN
L2119,N2112,N2080,17.05,75,79.45,0,OPEN
L2120,N2113,N2114,15.28,75,90.54,0,OPEN
L2122,N2082,N2116,10.04,75,119.02,0,OPEN
L2124,N2117,N2088,3.22,75,91.19,0,OPEN
L2126,N2119,N2088,298.55,75,81.05,0,OPEN
L2128,N2122,N2123,59.88,75,90.11,0,OPEN
L2129,N2124,N2123,16.75,75,82.13,0,OPEN
L2130,N2123,N2125,336.39,75,90.23,0,OPEN
L2132,N2120,N2125,11.91,75,117.64,0,OPEN
L2137,N2131,N2129,100.97,75,107.47,0,OPEN
L2138,N2132,N2131,142.62,75,89.07,0,OPEN
L2139,N2133,N2131,13.51,75,103.11,0,OPEN
L2147,N2132,N2144,78.62,75,106.35,0,OPEN
L2148,N2145,N2146,341.78,75,97.86,0,OPEN
L2149,N2147,N2148,225.1,75,101.3,0,OPEN
L2152,N2153,N2154,16,75,100.84,0,OPEN
L2155,N2152,N2156,103.91,75,81.58,0,OPEN
L2156,N2157,N2076,32.13,75,92.64,0,OPEN
L2159,N2162,N2151,62.47,75,113.19,0,OPEN
L2160,N2163,N2151,12.37,75,111.38,0,OPEN
L2164,N2170,N2171,59.84,75,89.48,0,OPEN
L2170,N2175,N2176,59.97,75,118.82,0,OPEN
L2172,N2179,N2180,37.33,75,91.26,0,OPEN
L2174,N2183,N2184,17.44,75,86.42,0,OPEN
L2178,N2188,N2189,12.51,75,88.39,0,OPEN
L2179,N2181,N2177,12.91,75,107.01,0,OPEN
L2180,N2148,N2150,10.52,75,95.65,0,OPEN
L2181,N2092,N2081,115.94,75,81.64,0,OPEN
L2182,N2190,N2092,11.37,75,89.02,0,OPEN
L2185,N2191,N2130,155.04,75,82.84,0,OPEN
L2187,N2192,N2112,86.41,75,107.46,0,OPEN
L2190,N2195,N2183,102,75,96.41,0,OPEN
L2191,N2196,N2197,114.35,75,86.58,0,OPEN
L2193,N2198,N2118,191.71,75,92.59,0,OPEN
L2207,N1313,N1668,46.91,75,108.16,0,OPEN
L2215,N2217,N2218,436.84,75,85.76,0,OPEN
L2225,N1413,N2232,171.91,75,102.81,0,OPEN
L2228,N1429,N2235,100.78,75,94.49,0,OPEN
L2230,N1427,N2237,199.56,75,102.12,0,OPEN
L2231,N2238,N2239,234.62,75,82.93,0,OPEN
L2246,N1444,N2257,46.08,75,91.8,0,OPEN
L2303,N2346,N2347,4.68,75,117.75,0,OPEN
L2308,N1671,N1670,54,75,81.16,0,OPEN
L2371,N350,N276,120.38,75,119.43,0,OPEN
L2372,N2428,N2429,54.64,75,119.07,0,OPEN
L2414,N1368,N2495,257.68,75,85.84,0,OPEN
L2427,N2507,N1504,93.29,75,81.51,0,OPEN
L2444,N1954,N2534,2.17,75,100.47,0,OPEN
L2446,N2537,N2538,57.29,75,105.3,0,Closed
L2447,N2537,N1370,75.42,75,109.63,0,OPEN
L2450,N2540,N2537,198.53,75,93.96,0,Closed
L2457,N1368,N2548,133.86,75,94.03,0,OPEN
L2470,N1389,N2555,133.56,75,114.36,0,OPEN
L2485,N1413,N1414,27.38,75,98.06,0,OPEN
L2486,N2232,N2562,37.83,75,110.05,0,OPEN
L2499,N2237,N2571,137.9,75,84.16,0,OPEN
L2501,N2571,N1420,2.43,75,81.49,0,OPEN
L2503,N2571,N2573,198.44,75,79.63,0,OPEN
L2508,N1428,N2358,101.67,75,103.96,0,OPEN
L2514,N1429,N2579,191.51,75,88.68,0,OPEN
L2519,N1441,N2581,189.95,75,92.06,0,OPEN
L2520,N2581,N2582,61.03,75,105.5,0,OPEN
L2521,N2581,N2583,53.52,75,83.7,0,OPEN
L2522,N2584,N1444,104.87,75,118.64,0,OPEN
L2609,N1587,N1605,154.01,75,90.22,0,OPEN
L2611,N1562,N1563,113.3,75,96.68,0,OPEN
L2612,N1562,N2606,154.2,75,83.2,0,OPEN
L2800,N2706,N1669,114.81,75,90.75,0,OPEN
L2802,N1671,N2707,41.05,75,85.67,0,OPEN
L2803,N2707,N1665,39.89,75,115.72,0,OPEN
L2804,N2350,N2707,106.63,75,101.95,0,OPEN
L2865,N1626,N2733,25.28,75,110.26,0,OPEN
L2866,N2733,N2354,236.35,75,82.34,0,OPEN
L2867,N2354,N2734,220.98,75,96.02,0,OPEN
L2869,N2534,N2535,169.93,75,87.71,0,OPEN
L2876,N2739,N2738,191.7,75,106.01,0,OPEN
L2877,N2740,N2739,251.04,75,86.36,0,OPEN
L2878,N2739,N2741,209.94,75,111.95,0,OPEN
L2879,N2741,N2737,4.44,75,113.99,0,OPEN
L2880,N2344,N2741,304.95,75,101.46,0,OPEN
L2888,N1500,N2507,230.61,75,87.02,0,OPEN
L2889,N1494,N2507,189.49,75,84.3,0,OPEN
L2890,N2746,N1495,161.71,75,94.79,0,OPEN
L2891,N1494,N2746,26.1,75,89.38,0,OPEN
L2980,N2100,N2083,159.4,75,88.28,0,OPEN
L2982,N2116,N2083,78.83,75,118.72,0,OPEN
L2987,N2102,N2777,183.74,75,83.08,0,OPEN
L2988,N2103,N2091,12.45,75,89.22,0,OPEN
L3002,N2125,N2199,363.72,75,110.66,0,OPEN
L3015,N2078,N2113,4.1,75,101.16,0,OPEN
L3016,N2113,N2153,64.54,75,80.36,0,OPEN
L3018,N2153,N2155,31.73,75,89,0,OPEN
L3021,N2157,N2785,3.01,75,91,0,OPEN
L3022,N2152,N2157,11.55,75,97.04,0,OPEN
L3027,N2785,N2163,104.71,75,109.38,0,OPEN
L3035,N2129,N2130,12.45,75,98.92,0,OPEN
L3039,N2183,N2194,95.34,75,93.03,0,OPEN
L3042,N2184,N2790,36.5,75,101.29,0,OPEN
L3043,N2790,N2186,16.83,75,96.97,0,OPEN
L3045,N2180,N2188,318.5,75,98.09,0,OPEN
L3049,N2177,N2189,65.61,75,119.15,0,OPEN
L3050,N2188,N2149,5.7,75,116.15,0,OPEN
L3051,N2145,N2149,377.61,75,88.83,0,OPEN
L3052,N2148,N2145,71.23,75,100.99,0,OPEN
L3057,N2161,N2196,19.04,75,90.86,0,OPEN
L3058,N2167,N2171,25.7,75,79.87,0,OPEN
L3061,N2171,N2161,24.55,75,80.47,0,OPEN
L3140,N2823,N352,105.18,75,118.85,0,OPEN
L3156,N136,N2827,192.32,75,91.25,0,OPEN
L3176,N2094,N2095,52.57,75,89.64,0,OPEN
L3181,N1437,N2834,549.36,75,93.25,0,OPEN
L3189,N2840,N2844,314.72,75,117.06,0,OPEN
L3190,N2844,N2845,78.28,75,93.31,0,OPEN
L3191,N2844,N2841,286.52,75,97.03,0,OPEN
L3192,N2842,N2846,117.88,75,80.19,0,OPEN
L3193,N2846,N2847,17.41,75,110.36,0,OPEN
L3194,N2846,N2848,56.69,75,105.1,0,OPEN
L3215,N2861,N2862,68.79,75,111.93,0,OPEN
L3216,N2862,N2863,23.15,75,98.93,0,OPEN
L3217,N2863,N2864,133.47,75,90.29,0,OPEN
L3218,N2864,N2865,18.77,75,118.76,0,OPEN
L3219,N2865,N2854,60.36,75,81.67,0,OPEN
L3223,N2862,N2868,92.46,75,106.09,0,OPEN
L3224,N2868,N2866,61.8,75,101.57,0,OPEN
L3225,N2863,N2869,82,75,90.84,0,OPEN
L3226,N2869,N2868,16.38,75,82.62,0,OPEN
L3227,N2869,N2864,98.55,75,84.71,0,OPEN
L3228,N2867,N2865,174.05,75,98.71,0,OPEN
L3229,N2855,N2870,38.94,75,89.65,0,OPEN
L3230,N2853,N2871,21.32,75,110.9,0,OPEN
L3231,N2871,N2872,191.74,75,87.46,0,OPEN
L3232,N2872,N2856,15.74,75,116.71,0,OPEN
L3236,N2851,N2100,258.12,75,93.1,0,OPEN
L1006,N999,N1000,73.85,80,105.43,0,OPEN
L1007,N820,N1001,21.5,80,100.97,0,OPEN
L1013,N1007,N1000,8.78,80,110.89,0,OPEN
