,avg_pressure,total_water_loss,Link,Coef,Leak_id,ID,Diameter,detect_cost,repair_cost,total_cost
2556,16.558565,1.3909197,L3080,0.00025,Leak_2556,L3080,90,2383.258663039764,163.35846334118077,2546.6171263809447
2557,16.23977,1.200444,L3080,0.00022,Leak_2557,L3080,90,2385.261441365851,162.45464124378552,2547.7160826096365
2558,8.284265,2.4216566,L3081,0.00087,Leak_2558,L3081,125,2342.242344379487,247.50209930940724,2589.744443688894
2559,6.1046033,2.9741633,L3084,0.00145,Leak_2559,L3084,75,2304.5115321512344,151.73512385140697,2456.2466560026414
2560,6.129359,3.233359,L3084,0.00157,Leak_2560,L3084,75,2296.7813673526057,152.22037986548077,2449.0017472180866
2561,5.6535926,38.12512,L3086,0.02007,Leak_2561,L3086,90,1368.2174173093656,194.36547122409627,1562.5828885334618
2562,6.1264205,5.928415,L3087,0.00288,Leak_2562,L3087,75,2214.061778253242,155.9231129342366,2369.9848911874788
2563,6.2013564,4.3756766,L3089,0.0021,Leak_2563,L3089,90,2262.9487904791768,178.4057301182682,2441.354520597445
2564,13.9774065,1.0332103,L309,0.00022,Leak_2564,L309,32,2385.261441365851,103.88315707643149,2489.1445984422826
2565,14.014803,0.9888847,L309,0.00021,Leak_2565,L309,32,2385.9294080804098,103.67283174589798,2489.6022398263076
2566,7.7600913,4.5368605,L3090,0.00174,Leak_2566,L3090,75,2285.8746665851313,152.84781831149124,2438.7224848966225
2567,7.7458262,4.6066008,L3090,0.00177,Leak_2567,L3090,75,2283.9553380960215,152.95214432554928,2436.907482421571
2568,7.192813,3.8185198,L3090,0.00158,Leak_2568,L3090,75,2296.138358595174,152.25912871442702,2448.397487309601
2569,6.7773232,4.1216984,L3090,0.00181,Leak_2569,L3090,75,2281.398740079493,153.0885281733492,2434.487268252842
2570,6.761286,4.0437894,L3090,0.00178,Leak_2570,L3090,75,2283.3159201240483,152.98652708244572,2436.302447206494
2571,6.2658997,6.1897078,L3091,0.00294,Leak_2571,L3091,75,2210.3452772007818,156.04895086061686,2366.3942280613987
2572,7.316563,7.6700997,L3091,0.00312,Leak_2572,L3091,75,2199.2331630534545,156.41160743244416,2355.644770485899
2573,8.0522995,7.602659,L3091,0.00281,Leak_2573,L3091,75,2218.4055948883206,155.77294556046613,2374.178540448787
2574,8.274098,3.169309,L3094,0.00114,Leak_2574,L3094,75,2324.601757692162,150.2671554234058,2474.868913115568
2575,8.315416,3.6042347,L3094,0.00129,Leak_2575,L3094,75,2314.8589046232896,151.0215619039802,2465.8804665272696
2576,8.484739,3.2499948,L3094,0.00114,Leak_2576,L3094,75,2324.601757692162,150.2671554234058,2474.868913115568
2577,7.9042373,0.29214063,L3095,0.00011,Leak_2577,L3095,90,2392.619372001749,157.55387291437592,2550.173244916125
2578,7.9009705,0.2920199,L3095,0.00011,Leak_2578,L3095,90,2392.619372001749,157.55387291437592,2550.173244916125
2579,7.9004526,7.0080175,L3095,0.00264,Leak_2579,L3095,90,2228.9903773166957,180.02371192944085,2409.0140892461363
2580,9.104591,5.1087666,L3097,0.00167,Leak_2580,L3097,90,2290.3593745096996,176.78582415028265,2467.1451986599823
2581,10.209627,6.2090845,L3097,0.00181,Leak_2581,L3097,90,2281.398740079493,177.3550071988703,2458.7537472783633
2582,3.0253665,1.3113151,L3099,0.00129,Leak_2582,L3099,90,2314.8589046232896,174.96040048367178,2489.8193051069616
2583,2.6914668,1.1846765,L3099,0.00131,Leak_2583,L3099,90,2313.562946538832,175.06917669327586,2488.632123232108
2584,15.655872,8.469202,L31,0.00161,Leak_2584,L31,50,2294.210412224793,124.04608802180437,2418.256500246597
2585,14.259392,0.52702725,L310,0.00011,Leak_2585,L310,60,2392.619372001749,119.22995788114933,2511.8493298828985
2586,9.432635,1.8699254,L3100,0.00059,Leak_2586,L3100,110,2360.677696511545,208.35245727307571,2569.030153784621
2587,13.561864,7.1541557,L3102,0.00157,Leak_2587,L3102,110,2296.7813673526057,216.86191104123284,2513.6432783938385
2588,13.858363,0.46564117,L3103,0.0001,Leak_2588,L3103,110,2393.289399225343,192.92000000000002,2586.209399225343
2589,12.846661,0.03884831,L3104,9e-06,Leak_2589,L3104,110,2399.395276198399,171.9839350389753,2571.3792112373744
2590,12.182013,2.0875094,L3105,0.00051,Leak_2590,L3105,110,2365.9715414445227,207.08555492548066,2573.0570963700034
2591,12.151723,2.0823195,L3105,0.00051,Leak_2591,L3105,110,2365.9715414445227,207.08555492548066,2573.0570963700034
2592,12.532865,1.3475332,L3106,0.00032,Leak_2592,L3106,110,2378.592050834106,203.0331025659645,2581.6251534000703
2593,12.443117,1.5469284,L3106,0.00037,Leak_2593,L3106,110,2375.2643518957193,204.29539851582123,2579.5597504115403
2594,11.964628,0.6030175,L3107,0.00015,Leak_2594,L3107,110,2389.941138395891,196.44534700629472,2586.386485402186
2595,11.866865,1.3157983,L3108,0.00033,Leak_2595,L3108,110,2377.9261382919785,203.30064907635528,2581.226787368334
2596,11.843376,1.2733998,L3108,0.00032,Leak_2596,L3108,110,2378.592050834106,203.0331025659645,2581.6251534000703
2597,25.702713,3.1090004,L3109,0.00036,Leak_2597,L3109,50,2375.929519033303,116.60410060877777,2492.533619642081
2598,25.529669,2.9165099,L3109,0.00034,Leak_2598,L3109,50,2377.2604121792624,116.3201188109634,2493.5805309902257
2599,25.160618,3.1279671,L3109,0.00037,Leak_2599,L3109,50,2375.2643518957193,116.74022772332643,2492.0045796190457
2600,25.372997,2.8133602,L3109,0.00033,Leak_2600,L3109,50,2377.9261382919785,116.17179947220302,2494.0979377641816
2601,13.528149,3.5000048,L311,0.00077,Leak_2601,L311,20,2348.8098131092256,106.49128613874552,2455.3010992479713
2602,13.355052,2.9167435,L311,0.00065,Leak_2602,L311,20,2356.7150875049765,105.7466831692257,2462.4617706742024
2603,-4.5687933,-0.05065878,L3110,3.3e-05,Leak_2603,L3110,350,2397.7834242157173,1222.5423515312932,3620.3257757470105
2604,18.568714,16.34641,L3112,0.00262,Leak_2604,L3112,350,2230.2389614989343,1476.2399544428386,3706.478915941773
2605,18.546207,18.69458,L3112,0.003,Leak_2605,L3112,350,2206.6350146282994,1484.0947723552638,3690.729786983563
2606,34.762226,12.264119,L3113,0.00105,Leak_2606,L3113,60,2330.467141401059,131.30105216454163,2461.7681935656005
2607,34.104774,15.813701,L3115,0.00138,Leak_2607,L3115,60,2309.032804153403,132.76331034446324,2441.7961144978663
2608,17.468845,14.908611,L3116,0.00254,Leak_2608,L3116,63,2235.240296176306,139.41609485638827,2374.656391032694
2609,14.652438,9.05872,L3117,0.00184,Leak_2609,L3117,90,2279.4831697899835,177.47123415859525,2456.9544039485786
2610,20.640537,0.506271,L3119,7.3e-05,Leak_2610,L3119,20,2395.099410109064,96.13682734441902,2491.236237453483
2611,13.888261,2.1932342,L312,0.00047,Leak_2611,L312,63,2368.62291406245,130.16391244236848,2498.7868265048187
2612,13.193809,1.8175787,L312,0.00041,Leak_2612,L312,63,2372.605545031374,129.4149604804144,2502.020505511788
2613,20.8271,0.27291822,L3120,3.9e-05,Leak_2613,L3120,20,2397.3806304360737,93.38157382310818,2490.762204259182
2614,21.052404,7.21508,L3121,0.00102,Leak_2614,L3121,80,2332.4255562189046,156.90676653177067,2489.3323227506753
2615,21.579353,7.3956747,L3121,0.00102,Leak_2615,L3121,80,2332.4255562189046,156.90676653177067,2489.3323227506753
2616,22.422268,8.061255,L3121,0.00107,Leak_2616,L3121,80,2329.1624451509206,157.21311688308,2486.3755620340007
2617,12.277278,4.1664176,L3122,0.00101,Leak_2617,L3122,250,2333.078726814262,753.7861261187624,3086.8648529330244
2618,12.175081,4.0499177,L3122,0.00099,Leak_2618,L3122,250,2334.3856167963195,753.1707971852904,3087.5564139816097
2619,8.644976,13.071205,L3124,0.0045,Leak_2619,L3124,200,2115.8756322801987,538.9643654076349,2654.8399976878336
2620,12.108552,0.30920395,L3125,7.6e-05,Leak_2620,L3125,200,2394.8982302082895,454.350040895485,2849.2482711037746
2621,4.5547495,0.09641489,L3126,6.3e-05,Leak_2621,L3126,60,2395.770131840555,116.24787556926813,2512.0180074098234
2622,14.322976,0.019250074,L3127,4e-06,Leak_2622,L3127,60,2399.731215052238,101.49737909316049,2501.2285941453983
2623,14.245004,4.7863216,L3128,0.001,Leak_2623,L3128,60,2333.7320803229923,131.04,2464.772080322992
2624,14.119959,4.3647614,L3128,0.00092,Leak_2624,L3128,60,2338.9654994240423,130.5938660328972,2469.5593654569393
2625,13.410137,4.8662696,L3128,0.00108,Leak_2625,L3128,60,2328.510370960925,131.45178066759922,2459.962151628524
2626,12.820763,4.3939333,L3128,0.00102,Leak_2626,L3128,60,2332.4255562189046,131.14595411610682,2463.571510335011
2627,12.684495,4.261991,L3128,0.001,Leak_2627,L3128,60,2333.7320803229923,131.04,2464.772080322992
2628,11.990837,3.7468958,L3128,0.00093,Leak_2628,L3128,60,2338.3106807630943,130.65170992618448,2468.962390689279
2629,13.603738,3.8852282,L3129,0.00085,Leak_2629,L3129,63,2343.5543674245046,133.4130798331018,2476.967447257606
2630,13.80358,4.220585,L3129,0.00091,Leak_2630,L3129,63,2339.620501459887,133.7871197566992,2473.407621216586
2631,8.738038,5.3434834,L313,0.00182,Leak_2631,L313,90,2280.760037854755,177.393962196397,2458.154000051152
2632,14.260184,4.6476808,L3130,0.00097,Leak_2632,L3130,60,2335.693238841726,130.87702776616015,2466.570266607886
2633,14.208681,4.7263765,L3130,0.00099,Leak_2633,L3130,60,2334.3856167963195,130.9862255974418,2465.371842393761
2634,14.140633,4.9413013,L3130,0.00104,Leak_2634,L3130,60,2331.1197635634903,131.24985074016098,2462.3696143036514
2635,14.067926,5.0104327,L3130,0.00106,Leak_2635,L3130,60,2329.814701947253,131.35176826006196,2461.166470207315
2636,14.040446,5.094994,L3130,0.00108,Leak_2636,L3130,60,2328.510370960925,131.45178066759922,2459.962151628524
2637,10.799093,0.2394807,L3132,6.6e-05,Leak_2637,L3132,60,2395.568895601521,116.49678128587581,2512.065676887397
2638,12.411851,0.371164,L3133,8.9e-05,Leak_2638,L3133,150,2394.0266458904625,288.91461480027766,2682.9412606907404
2639,10.674924,8.715859,L3135,0.00243,Leak_2639,L3135,32,2242.1354493736053,114.74311555066788,2356.878564924273
2640,15.984853,2.1483648,L3136,0.0004,Leak_2640,L3136,63,2373.269967598801,129.27955130449902,2502.5495189033
2641,12.525929,0.23147915,L3138,5.5e-05,Leak_2641,L3138,60,2396.3068444596565,115.5212683345691,2511.8281127942255
2642,7.6688414,1.3914338,L314,0.00054,Leak_2642,L314,150,2363.9849598307983,312.5143479210643,2676.4993077518625
2643,15.09795,8.47176,L3141,0.00167,Leak_2643,L3141,250,2290.3593745096996,769.2572348160948,3059.6166093257943
2644,16.085493,0.7026142,L3142,0.00013,Leak_2644,L3142,150,2391.279880246125,293.8742526385281,2685.154132884653
2645,16.090746,4.7577124,L3143,0.00088,Leak_2645,L3143,63,2341.5866083303918,133.60328825297296,2475.1898965833648
2646,16.089146,5.081595,L3143,0.00094,Leak_2646,L3143,63,2337.6560454257046,133.96498809461804,2471.6210335203227
2647,14.405313,0.3291326,L3144,6.8e-05,Leak_2647,L3144,20,2395.4347474995493,95.82499019658712,2491.2597376961367
2648,9.405675,0.34763372,L3146,0.00011,Leak_2648,L3146,63,2392.619372001749,122.20006129622439,2514.8194332979733
2649,7.374065,4.063405,L3148,0.00164,Leak_2649,L3148,150,2292.2840846493737,327.0553935801576,2619.3394782295313
2650,7.8946767,3.9258628,L3148,0.00148,Leak_2650,L3148,150,2302.5765552682947,325.7116881020041,2628.288243370299
2651,8.111354,87.59477,L3148,0.03214,Leak_2651,L3148,150,975.8452478746462,366.0023625949596,1341.8476104696058
2652,6.629984,2.7400403,L3149,0.00123,Leak_2652,L3149,150,2318.7511361420798,323.2897400587835,2642.0408762008633
2653,8.652837,0.9884998,L315,0.00034,Leak_2653,L315,20,2377.2604121792624,102.89856664046762,2480.1589788197302
2654,6.502988,2.6657052,L3150,0.00122,Leak_2654,L3150,63,2319.400477363728,135.39475694594697,2454.795234309675
2655,7.1738105,0.69901615,L3151,0.00029,Leak_2655,L3151,63,2380.590907559098,127.51605327967032,2508.1069608387684
2656,5.074076,0.057966236,L3152,3.4e-05,Leak_2656,L3152,150,2397.7162872197614,276.31877455965355,2674.0350617794147
2657,13.363365,0.40410823,L3153,9e-05,Leak_2657,L3153,150,2393.9596140828276,289.0608692345013,2683.020483317329
2658,6.5609107,4.8939137,L3156,0.00222,Leak_2658,L3156,75,2255.3580421417482,154.3346251734676,2409.6926673152157
2659,11.371625,0.31331098,L3157,8.2e-05,Leak_2659,L3157,110,2394.4959211005253,191.19455332472202,2585.6904744252474
2660,9.61039,12.076797,L3158,0.00374,Leak_2660,L3158,110,2161.3839569966526,224.40888947605362,2385.792846472706
2661,10.082207,2.2358303,L316,0.00066,Leak_2661,L316,150,2356.0552996550846,315.14105421723195,2671.1963538723166
2662,9.318056,2.0350635,L316,0.00065,Leak_2662,L316,150,2356.7150875049765,314.9412085692157,2671.656296074192
2663,9.201246,1.9477203,L316,0.00063,Leak_2663,L316,150,2358.035217555894,314.53212416053094,2672.5673417164253
2664,11.920562,13.978534,L3160,0.00349,Leak_2664,L3160,110,2176.5667223782234,223.8073650477228,2400.374087425946
2665,29.901718,2.009396,L3165,0.0002,Leak_2665,L3165,63,2386.597561851835,125.47847565224951,2512.0760375040845
2666,15.043037,1.9206947,L3168,0.00038,Leak_2666,L3168,50,2374.5993709788613,116.8727243452963,2491.4720953241576
2667,67.03726,3.603924,L3169,0.00016,Leak_2667,L3169,110,2389.2720485540895,197.00648205277162,2586.278530606861
2668,8.455931,0.10228293,L317,3.6e-05,Leak_2668,L317,150,2397.5820188672265,277.06695737312606,2674.6489762403526
2669,27.019787,3.722246,L3172,0.00041,Leak_2669,L3172,315,2372.605545031374,1118.1051228891977,3490.7106679205717
2670,25.418062,42.958572,L3173,0.00503,Leak_2670,L3173,400,2084.7078746515094,1963.0494809325833,4047.7573555840927
2671,22.529,43.07183,L3173,0.00569,Leak_2671,L3173,400,2046.5362651272405,1972.3201378036426,4018.856402930883
2672,20.873701,33.033886,L3173,0.00471,Leak_2672,L3173,400,2103.470789540857,1958.1068398602972,4061.577629401154
2673,20.69935,33.523014,L3173,0.00482,Leak_2673,L3173,400,2097.0020664563617,1959.8427642006745,4056.8448306570363
2674,20.542002,36.857285,L3173,0.00534,Leak_2674,L3173,400,2066.6909170156014,1967.5464932419243,4034.237410257526
2675,15.737569,0.58166075,L3174,0.00011,Leak_2675,L3174,250,2392.619372001749,685.5722578166087,3078.191629818358
2676,11.073274,0.4092683,L3174,0.00011,Leak_2676,L3174,250,2392.619372001749,685.5722578166087,3078.191629818358
2677,9.1500435,0.33818564,L3174,0.00011,Leak_2677,L3174,250,2392.619372001749,685.5722578166087,3078.191629818358
2678,5.681878,0.21000226,L3174,0.00011,Leak_2678,L3174,250,2392.619372001749,685.5722578166087,3078.191629818358
2679,5.02503,0.20260935,L3174,0.00012,Leak_2679,L3174,250,2391.9495323595147,688.2491994700137,3080.1987318295282
2680,1.3988733,0.73323375,L3176,0.00156,Leak_2680,L3176,75,2297.4245561776975,152.18138341837607,2449.6059395960738
2681,0.0018539181,0.0013955696,L3177,0.00224,Leak_2681,L3177,200,2254.0953952122863,524.5008403952729,2778.5962356075593
2682,0.009367384,0.007711449,L3177,0.00245,Leak_2682,L3177,200,2240.880205023178,526.3587888675628,2767.238993890741
2683,0.025220508,0.020591855,L3177,0.00243,Leak_2683,L3177,200,2242.1354493736053,526.1888435015835,2768.324292875189
2684,0.036572892,0.02887765,L3177,0.00235,Leak_2684,L3177,200,2247.1634620520226,525.4947797448527,2772.6582417968752
2685,15.265422,1.384879,L3178,0.00027,Leak_2685,L3178,63,2381.924411813674,127.1241871136591,2509.048598927333
2686,15.129054,1.4741751,L3178,0.00029,Leak_2686,L3178,63,2380.590907559098,127.51605327967032,2508.1069608387684
2687,12.830004,5.3886046,L3179,0.00125,Leak_2687,L3179,25,2317.4529990181595,109.5062244077147,2426.9592234258744
2688,8.171348,0.07687604,L318,2.8e-05,Leak_2688,L318,150,2398.1191373944816,273.7773430646545,2671.896480459136
2689,7.360786,12.638176,L3180,0.00511,Leak_2689,L3180,75,2080.0433552244394,159.42258469914304,2239.4659399235825
2690,40.384644,42.336033,L3181,0.00312,Leak_2690,L3181,75,2199.2331630534545,156.41160743244416,2355.644770485899
2691,40.46534,41.60487,L3181,0.00306,Leak_2691,L3181,75,2202.9309800639467,156.29310034563238,2359.224080409579
2692,40.66962,47.14421,L3181,0.00345,Leak_2692,L3181,75,2179.0058427597314,157.02520283351717,2336.0310455932486
2693,7.8263164,0.1051857,L3184,4e-05,Leak_2693,L3184,110,2397.313504718186,184.95324102638583,2582.266745744572
2694,8.40867,0.11866312,L3184,4.2e-05,Leak_2694,L3184,110,2397.1792589208394,185.377450793766,2582.5567097146054
2695,9.097951,0.11004878,L3184,3.6e-05,Leak_2695,L3184,110,2397.5820188672265,184.0371760653611,2581.6191949325876
2696,9.331032,0.12540908,L3184,4e-05,Leak_2696,L3184,110,2397.313504718186,184.95324102638583,2582.266745744572
2697,12.064549,1.1755697,L3185,0.00029,Leak_2697,L3185,110,2380.590907559098,202.1772079179371,2582.7681154770353
2698,12.134607,1.019307,L3185,0.00025,Leak_2698,L3185,110,2383.258663039764,200.8867589736142,2584.1454220133783
2699,12.360096,3.5300426,L3187,0.00085,Leak_2699,L3187,110,2343.5543674245046,211.52696689280015,2555.081334317305
2700,12.551023,1.8977146,L3188,0.00045,Leak_2700,L3188,110,2369.9497143637354,205.99731452578237,2575.9470288895177
2701,8.762135,7.6840396,L3189,0.00261,Leak_2701,L3189,75,2230.8635158416814,155.32234072937118,2386.1858565710527
2702,8.422766,8.037339,L3189,0.00284,Leak_2702,L3189,75,2216.5429166230115,155.837755973511,2372.3806725965223
2703,7.7219157,6.1750646,L3189,0.00238,Leak_2703,L3189,75,2245.2766373212307,154.75934768903664,2400.0359850102673
2704,9.029743,2.6395748,L319,0.00087,Leak_2704,L319,20,2342.242344379487,107.02793483650042,2449.270279215987
2705,9.186119,2.5926905,L319,0.00084,Leak_2705,L319,20,2344.2106545232896,106.87370637494624,2451.084360898236
2706,8.890575,1.7624676,L3194,0.00059,Leak_2706,L3194,75,2360.677696511545,146.24739789360123,2506.9250944051464
2707,1.629812,0.08214255,L3196,0.00015,Leak_2707,L3196,160,2389.941138395891,325.9697516258297,2715.9108900217207
2708,2.172486,18.825548,L3196,0.02579,Leak_2708,L3196,160,1165.7314421626622,400.22841358582224,1565.9598557484844
2709,1.5865587,0.07996258,L3196,0.00015,Leak_2709,L3196,160,2389.941138395891,325.9697516258297,2715.9108900217207
2710,2.5748923,1.3929147,L3197,0.00161,Leak_2710,L3197,160,2294.210412224793,360.21075560177803,2654.421167826571
2711,5.289098,8.530259,L3198,0.0048,Leak_2711,L3198,160,2098.176716484888,375.970833905617,2474.147550390505
2712,12.845872,1.2517022,L3202,0.00029,Leak_2712,L3202,160,2380.590907559098,335.4808614902033,2716.071769049301
2713,17.786337,1.2550037,L3204,0.00021,Leak_2713,L3204,160,2385.9294080804098,330.82412497106077,2716.7535330514706
2714,18.541372,1.2459797,L3204,0.0002,Leak_2714,L3204,160,2386.597561851835,330.12021645595746,2716.7177783077923
2715,18.797054,3.1579053,L3205,0.0005,Leak_2715,L3205,160,2366.6341062308684,343.3397835440425,2709.9738897749107
2716,19.015701,3.2585313,L3205,0.00051,Leak_2716,L3205,160,2365.9715414445227,343.6254812499734,2709.597022694496
2717,11.415362,2.8383157,L3206,0.00074,Leak_2717,L3206,110,2350.7836422444125,210.32201902901414,2561.1056612734264
2718,5.733,1.5602934,L3206,0.00081,Leak_2718,L3206,110,2346.180618742227,211.10787007795057,2557.288488820178
2719,11.648537,59.8045,L3208,0.01528,Leak_2719,L3208,110,1564.597711124954,236.64614955187824,1801.2438606768324
2720,11.762804,2.0947208,L3208,0.00053,Leak_2720,L3208,110,2364.6469682964107,207.4200029094078,2572.0669712058184
2721,11.854627,2.2703972,L3208,0.00057,Leak_2721,L3208,110,2362.0000462449593,208.05261461056327,2570.0526608555224
2722,13.496002,8.570499,L3209,0.00189,Leak_2722,L3209,110,2276.294126203665,218.47476531954834,2494.7688915232134
2723,14.733617,9.504946,L3209,0.00192,Leak_2723,L3209,110,2274.3828419894076,218.61169059864505,2492.9945325880526
2724,17.3174,10.706307,L3209,0.00184,Leak_2724,L3209,110,2279.4831697899835,218.2416528166509,2497.7248226066345
2725,19.318193,12.527461,L3209,0.00193,Leak_2725,L3209,110,2273.7461039411373,218.65685732633563,2492.402961267473
2726,20.25428,0.2245794,L3210,3.3e-05,Leak_2726,L3210,160,2397.7834242157173,304.1250330827434,2701.9084572984607
2727,20.241228,0.25844002,L3210,3.8e-05,Leak_2727,L3210,160,2397.4477580335083,306.1604110796104,2703.6081691131185
2728,12.1334305,5.2183456,L3211,0.00128,Leak_2728,L3211,110,2315.507155867523,215.08634359235032,2530.5934994598733
2729,21.079268,4.391234,L3213,0.00062,Leak_2729,L3213,160,2358.695559860418,346.44325192513196,2705.13881178555
2730,12.575909,0.50706077,L3214,0.00012,Leak_2730,L3214,110,2391.9495323595147,194.50520854587344,2586.454740905388
2731,12.581058,0.46499586,L3214,0.00011,Leak_2731,L3214,110,2392.619372001749,193.74868155686767,2586.368053558617
2732,14.423995,1.0662214,L3216,0.00022,Leak_2732,L3216,75,2385.261441365851,140.22689472225406,2525.4883360881054
2733,14.506342,0.9748262,L3216,0.0002,Leak_2733,L3216,75,2386.597561851835,139.6452240140681,2526.242785865903
2734,15.894745,4.219101,L3217,0.00079,Leak_2734,L3217,75,2347.4948478385245,148.02890470035894,2495.5237525388834
2735,17.071707,5.334566,L3217,0.00093,Leak_2735,L3217,75,2338.3106807630943,149.02460663455417,2487.3352873976482
2736,17.635584,0.7703224,L3218,0.00013,Leak_2736,L3218,75,2391.279880246125,137.01618895829185,2528.2960692044167
2737,17.616016,0.76946765,L3218,0.00013,Leak_2737,L3218,75,2391.279880246125,137.01618895829185,2528.2960692044167
2738,17.564844,5.429648,L3219,0.00092,Leak_2738,L3219,75,2338.9654994240423,148.9586284437734,2487.9241278678155
2739,11.716348,0.14959435,L322,3.8e-05,Leak_2739,L322,150,2397.4477580335083,277.77467760203064,2675.222435635539
2740,12.58682,5.1595893,L3220,0.00122,Leak_2740,L3220,110,2319.400477363728,214.66892381010848,2534.0694011738365
2741,12.819128,5.2978883,L3220,0.00123,Leak_2741,L3220,110,2318.7511361420798,214.73990033101677,2533.4910364730968
2742,12.906865,2.3851888,L3221,0.00055,Leak_2742,L3221,110,2363.3231367016074,207.74206104367477,2571.065197745282
2743,14.385489,7.0569444,L3223,0.00146,Leak_2743,L3223,75,2303.866359250653,151.77706850591082,2455.643427756564
2744,14.3991375,6.676592,L3223,0.00138,Leak_2744,L3223,75,2309.032804153403,151.43315086165336,2460.4659550150564
2745,13.14749,5.1243663,L3224,0.00116,Leak_2745,L3224,75,2323.30034513738,150.37329589361127,2473.6736410309913
2746,14.957284,334.65808,L3225,0.06659,Leak_2746,L3225,75,371.92938699012143,175.0909551817775,547.020342171899
2747,14.901478,17.924685,L3226,0.00358,Leak_2747,L3226,75,2171.0886794708736,157.25094123191306,2328.3396207027868
2748,16.114202,4.169066,L3227,0.00077,Leak_2748,L3227,75,2348.8098131092256,147.8724109154863,2496.682224024712
2749,16.200363,4.2457933,L3227,0.00078,Leak_2749,L3227,75,2348.1522384263067,147.95115940430796,2496.1033978306145
2750,16.077751,1.7827005,L3228,0.00033,Leak_2750,L3228,75,2377.9261382919785,142.701417140134,2520.6275554321123
2751,17.08485,1.9517735,L3228,0.00034,Leak_2751,L3228,75,2377.2604121792624,142.88360748173628,2520.1440196609988
2752,17.504171,1.9408624,L3228,0.00033,Leak_2752,L3228,75,2377.9261382919785,142.701417140134,2520.6275554321123
2753,18.597828,1.6871946,L3229,0.00027,Leak_2753,L3229,75,2381.924411813674,141.47673929584417,2523.401151109518
2754,11.807369,1.1901826,L323,0.0003,Leak_2754,L323,25,2379.924435415436,103.18282960127736,2483.1072650167134
2755,11.779015,1.2664802,L323,0.00032,Leak_2755,L323,25,2378.592050834106,103.46879265380883,2482.060843487915
2756,21.60427,27.511753,L3234,0.00379,Leak_2756,L3234,160,2158.360136625008,372.56239455513935,2530.9225311801474
2757,21.614878,28.905138,L3234,0.00398,Leak_2757,L3234,160,2146.908149992485,373.2681156542879,2520.176265646773
2758,3.766399,1.569232,L3236,0.00124,Leak_2758,L3236,75,2318.1019767105213,150.7803082307423,2468.8822849412636
2759,0.8761231,0.38269043,L3236,0.0013,Leak_2759,L3236,75,2314.2108348639954,151.06868895829183,2465.279523822287
2760,0.22600651,0.09871974,L3236,0.0013,Leak_2760,L3236,75,2314.2108348639954,151.06868895829183,2465.279523822287
2761,14.068682,15.032108,L324,0.00318,Leak_2761,L324,150,2195.5415531601016,335.7231533963308,2531.2647065564324
2762,50.055786,2.8591874,L3242,0.00017,Leak_2762,L3242,250,2388.6031460312174,698.9650015904369,3087.568147621654
2763,0.20459573,0.010311622,L3245,0.00015,Leak_2763,L3245,250,2389.941138395891,695.1143047915044,3085.055443187395
2764,0.11670693,0.0012940461,L3246,3.3e-05,Leak_2764,L3246,400,2397.7834242157173,1585.0755035504574,3982.858927766175
2765,0.10770002,0.006513677,L3247,0.00018,Leak_2765,L3247,400,2387.9344307748333,1712.6378815335866,4100.57231230842
2766,11.869771,8.534842,L325,0.00214,Leak_2766,L325,60,2260.41570662559,135.11069768766203,2395.526404313252
2767,12.637273,10.233163,L325,0.00241,Leak_2767,L325,60,2243.391396857728,135.74644996452238,2379.1378468222506
2768,14.091539,9.942989,L325,0.0021,Leak_2768,L325,60,2262.9487904791768,135.00974171112188,2397.9585321902987
2769,0.5330812,0.0037614189,L3251,2.1e-05,Leak_2769,L3251,300,2398.589214811493,890.841486668341,3289.430701479834
2770,2.2020187,0.013317811,L3254,1.8e-05,Leak_2770,L3254,300,2398.790704767997,884.1842979074728,3282.9750026754696
2771,2.1972642,0.016980458,L3256,2.3e-05,Leak_2771,L3256,300,2398.4548975763814,894.7702160135894,3293.225113589971
2772,2.1632626,20.87532,L3256,0.02872,Leak_2772,L3256,300,1073.912731666707,1202.6818602731068,2276.5945919398137
2773,12.49748,0.12597457,L326,3e-05,Leak_2773,L326,150,2397.984846482968,274.6804346172506,2672.6652811002186
2774,24.453928,0.106814794,L3264,1.3e-05,Leak_2774,L3264,300,2399.12655897591,870.1305269533918,3269.257085929302
2775,22.523794,0.73409545,L3265,9.7e-05,Leak_2775,L3265,160,2393.4904439786396,319.68055701232464,2713.1710009909643
2776,27.083529,5.6420403,L3266,0.00062,Leak_2776,L3266,250,2358.695559860418,738.7730272840563,3097.4685871444744
2777,22.57061,0.2654303,L3267,3.5e-05,Leak_2777,L3267,90,2397.6491521036155,149.4574277620225,2547.106579865638
2778,11.879446,3.3528552,L327,0.00084,Leak_2778,L327,150,2344.2106545232896,318.2977776819051,2662.508432205195
2779,12.832947,0.4743059,L3271,0.00011,Leak_2779,L3271,125,2392.619372001749,226.48369231441538,2619.1030643161644
2780,12.842793,0.47466972,L3271,0.00011,Leak_2780,L3271,125,2392.619372001749,226.48369231441538,2619.1030643161644
2781,12.271907,0.45356953,L3272,0.00011,Leak_2781,L3272,110,2392.619372001749,193.74868155686767,2586.368053558617
2782,11.753685,0.5134011,L3273,0.00013,Leak_2782,L3273,150,2391.279880246125,293.8742526385281,2685.154132884653
2783,22.205935,1.790687,L3274,0.00024,Leak_2783,L3274,63,2383.926068897875,126.47828932796826,2510.4043582258437
