Leak_id,avg_pressure,total_water_loss,Link,Coef,Link_id,ID,Diameter,detect_cost,repair_cost,total_cost,evaluate_flag,rank
Leak_3181,25.225348,6.5623374,L657,0.00135,L657,L657,200,2310.9732065638086,514.0021341079516,2824.97534067176,1,0.002322971568653967
Leak_2842,29.87242,6.5572925,L38,0.00114,L38,L38,75,2324.601757692162,150.2671554234058,2474.868913115568,1,0.002649551427408899
Leak_2268,24.200651,6.527363,L2850,0.00143,L2850_1,L2850,110,2305.8024200241084,216.04982747005053,2521.8522474941587,1,0.0025883208780261607
Leak_2884,25.177385,6.525442,L414,0.00134,L414_1,L414,63,2311.620369660252,135.90923957847258,2447.5296092387243,1,0.0026661340883400993
Leak_3396,21.22725,6.5247602,L844,0.0016,L844,L844,60,2294.8528810816583,133.554758186321,2428.4076392679794,1,0.002686847191867541
Leak_1145,9.110642,6.514527,L1904,0.00396,L1904_1,L1904,63,2148.110755254526,141.85133734316284,2289.9620925976888,1,0.002844818639174374
Leak_3586,24.265198,6.5124183,L995,0.00139,L995_1,L995,60,2308.386365473879,132.80194233913045,2441.1883078130095,1,0.0026677246688705356
Leak_175,21.495033,6.511257,L1148,0.00157,L1148_1,L1148,63,2296.7813673526057,136.77790532100613,2433.5592726736118,1,0.002675610676405393
Leak_1071,13.823175,6.5032234,L1856,0.00253,L1856_1,L1856,63,2235.8662510888335,139.39446250883492,2375.260713597668,1,0.0027378987838936643
Leak_2631,18.637054,6.4988956,L313,0.00182,L313,L313,90,2280.760037854755,177.393962196397,2458.154000051152,1,0.0026438114312636093
Leak_2146,13.861683,6.4977846,L2732,0.00256,L2732,L2732,63,2233.9889120307107,139.45910521799618,2373.448017248707,1,0.0027376983053099256
Leak_210,19.28398,6.49189,L1175,0.00181,L1175,L1175,75,2281.398740079493,153.0885281733492,2434.487268252842,1,0.002666635409546551
Leak_2246,24.873262,6.477045,L2824,0.00138,L2824,L2824,63,2309.032804153403,136.07053923607975,2445.1033433894827,1,0.002648986218400654
Leak_782,32.963646,6.4753804,L1620,0.00103,L1620_1,L1620,63,2331.7725684857123,134.46639435262975,2466.238962838342,1,0.002625609488073466
Leak_1856,43.15911,6.4655747,L2483,0.00077,L2483,L2483,63,2348.8098131092256,132.8710297376804,2481.680842846906,1,0.002605320809079713
Leak_431,27.953154,6.4621167,L1343,0.0012,L1343_1,L1343,32,2320.6997053809437,111.5531084438542,2432.252813824798,1,0.0026568441740767662
Leak_2888,27.146408,6.4618998,L418,0.00123,L418,L418,63,2318.7511361420798,135.43952285163414,2454.190658993714,1,0.0026330064185130634
Leak_1070,13.38071,6.458579,L1856,0.0026,L1856,L1856,63,2231.4882450841296,139.5441269674927,2371.032372051622,1,0.0027239522916454348
Leak_3487,9.913366,6.4369264,L912,0.00343,L912_2,L912,150,2180.22642776358,336.71376477808906,2516.940192541669,1,0.002557441127911153
Leak_20,31.657549,6.4303484,L1014,0.00105,L1014,L1014,80,2330.467141401059,157.09233026829088,2487.55947166935,1,0.002585002879141617
Leak_772,23.949911,6.4287076,L1614,0.00142,L1614_3,L1614,40,2306.4481350976066,116.30166835244934,2422.749803450056,1,0.0026534756459314344
Leak_3231,17.71082,6.4261346,L7,0.00188,L7,L7,63,2276.9315777980605,137.76606374686756,2414.697641544928,1,0.002661258484612084
Leak_459,41.88641,6.414228,L1370,0.00079,L1370,L1370,63,2347.4948478385245,133.01164751901527,2480.5064953575397,1,0.002585854128783223
Leak_432,27.916693,6.39985,L1344,0.00119,L1344,L1344,32,2321.34959227837,111.51527408688081,2432.8648663652507,1,0.0026305817393072486
Leak_3038,25.85845,6.3956566,L53,0.00128,L53,L53,75,2315.507155867523,150.97406809847666,2466.4812239659996,1,0.002593028693488049
Leak_1590,36.287834,6.3827662,L2246,0.00092,L2246,L2246,75,2338.9654994240423,148.9586284437734,2487.9241278678155,1,0.002565498752675296
Leak_1575,53.776646,6.3821597,L2230,0.00061,L2230_3,L2230,75,2359.3560870866754,146.4508475064888,2505.8069345931644,1,0.002546947900025111
Leak_1996,22.400333,6.3792706,L2612,0.00151,L2612_1,L2612,75,2300.643203083468,151.98257355183725,2452.625776635305,1,0.002600996293181109
Leak_1311,21.920582,6.361413,L2018,0.00151,L2018,L2018,40,2300.643203083468,116.58937149182036,2417.2325745752883,1,0.002631692568155909
Leak_2416,13.646662,6.338058,L2986,0.00252,L2986_2,L2986,63,2236.4923812932766,139.37274448839446,2375.865125781671,1,0.002667684257858399
Leak_2443,11.904213,6.3279896,L3003,0.0029,L3003_3,L3003,63,2212.8222507575124,140.1429532796703,2352.9652040371825,1,0.002689368107692201
Leak_498,56.18772,6.327044,L1400,0.00058,L1400_2,L1400,63,2361.338778813771,131.31712893191983,2492.655907745691,1,0.00253827413182127
Leak_2573,12.426674,6.3249598,L3091,0.00281,L3091_2,L3091,75,2218.4055948883206,155.77294556046613,2374.178540448787,1,0.002664062389237269
Leak_2616,30.323547,6.27261,L3121,0.00107,L3121_2,L3121,80,2329.1624451509206,157.21311688308,2486.3755620340007,1,0.002522792728222906
Leak_2444,11.221216,6.2684264,L3003,0.00306,L3003_4,L3003,63,2202.9309800639467,140.43745588004023,2343.3684359439867,1,0.0026749640910731618
Leak_506,46.76227,6.2575564,L1411,0.00069,L1411,L1411,110,2354.0770441869927,209.71375879655986,2563.7908029835526,1,0.002440743773307852
Leak_1112,14.46223,6.2570043,L1884,0.00233,L1884,L1884,63,2248.4222260117845,138.94286647920342,2387.365092490988,1,0.0026208828639980902
Leak_430,27.976469,6.251931,L1343,0.00116,L1343,L1343,32,2323.30034513738,111.3998334510479,2434.700178588428,1,0.0025678443881806505
Leak_591,18.35898,6.2490773,L1487,0.00178,L1487,L1487,63,2283.3159201240483,137.46632832715414,2420.7822484512026,1,0.0025814289261650806
Leak_415,27.711954,6.2462835,L1333,0.00119,L1333_1,L1333,63,2321.34959227837,135.25822392680735,2456.607816205177,1,0.0025426457939215774
Leak_1691,34.96823,6.2158804,L233,0.00092,L233,L233,50,2338.9654994240423,121.26573274483314,2460.2312321688755,1,0.0025265431609459636
Leak_1124,36.063225,6.2033973,L189,0.00089,L189_1,L189,75,2340.9310558616876,148.75630306837763,2489.6873589300653,1,0.0024916370530487903
Leak_544,57.000397,6.2026353,L1451,0.00056,L1451_1,L1451,75,2362.661498856952,145.92891224950463,2508.590411106457,1,0.0024725579994155948
Leak_1888,28.770002,6.184146,L251,0.00112,L251,L251,63,2325.9038992420747,134.9257710504541,2460.8296702925286,1,0.002513032901905017
Leak_3256,25.643677,6.1779714,L726,0.00125,L726_1,L726,63,2317.4529990181595,135.52797304325142,2452.9809720614107,1,0.0025185565780707414
Leak_2992,19.463285,6.1670756,L497,0.00165,L497,L497,63,2291.6423349548218,137.05044801519458,2428.692782970016,1,0.002539257199282756
Leak_1074,6.5998783,6.153761,L1858,0.00528,L1858_1,L1858,75,2070.165875904344,159.6223131964064,2229.7881891007505,1,0.0027597961726202906
Leak_2286,8.865536,6.14562,L2861,0.00389,L2861_2,L2861,63,2152.325181122998,141.75353462097956,2294.0787157439777,1,0.002678905404184935
Leak_2247,25.617098,6.1447725,L2825,0.00127,L2825,L2825,63,2316.155588647519,135.61501920413875,2451.7706078516576,1,0.0025062591540675797
Leak_174,23.210684,6.1406503,L1148,0.00137,L1148,L1148,63,2309.6794238611005,136.03065692942724,2445.7100807905276,1,0.0025107842178842964
Leak_3233,20.175808,6.1219482,L7,0.00157,L7_2,L7,63,2296.7813673526057,136.77790532100613,2433.5592726736118,1,0.002515635559376233
Leak_1573,53.30036,6.119089,L2230,0.00059,L2230_1,L2230,75,2360.677696511545,146.24739789360123,2506.9250944051464,1,0.002440874336550082
Leak_3401,33.024406,6.118347,L85,0.00096,L85,L85,63,2336.3473245163223,134.08044063246732,2470.4277651487896,1,0.002476634716579237
Leak_1995,23.462763,6.116236,L2612,0.00138,L2612,L2612,75,2309.032804153403,151.43315086165336,2460.4659550150564,1,0.002485804039435269
Leak_3261,29.242659,6.094683,L732,0.00108,L732,L732,75,2328.510370960925,149.93718732398037,2478.447558284905,1,0.0024590728780786255
Leak_1155,17.277914,6.087401,L1908,0.00188,L1908_2,L1908,63,2276.9315777980605,137.76606374686756,2414.697641544928,1,0.0025209785310196416
Leak_1908,27.35226,6.084245,L253,0.00116,L253,L253,63,2323.30034513738,135.11820458416935,2458.4185497215494,1,0.0024748614126811983
Leak_3518,10.272054,6.075788,L930,0.00312,L930_2,L930,75,2199.2331630534545,156.41160743244416,2355.644770485899,1,0.002579246284164651
Leak_3491,11.790373,6.0732393,L913,0.00271,L913_2,L913,150,2224.625834826031,333.6296944269546,2558.255529252986,1,0.0023739768201538666
Leak_1514,17.35848,6.06997,L2194,0.00187,L2194,L2194,63,2277.5692079038927,137.73681678157573,2415.3060246854684,1,0.002513126729649452
Leak_2916,19.499508,6.0644674,L439,0.00162,L439,L439,32,2293.568123234025,112.9099351073946,2406.4780583414195,1,0.0025200593078727124
Leak_2306,15.661364,6.0601754,L2877,0.00208,L2877_1,L2877,75,2264.2163966984594,153.9370850145642,2418.1534817130237,1,0.0025061169461256536
Leak_1993,16.038143,6.0534987,L2610,0.00203,L2610,L2610,63,2267.3885196217702,138.18702172112634,2405.5755413428965,1,0.0025164450839009088
Leak_590,29.284964,6.0505867,L1485,0.00107,L1485_1,L1485,63,2329.1624451509206,134.67532602245336,2463.8377711733738,1,0.0024557569379082666
Leak_3203,32.23515,6.041049,L670,0.00097,L670_1,L670,200,2335.693238841726,507.1484825938706,2842.8417214355964,1,0.002125003639158084
Leak_417,26.602383,6.0407743,L1333,0.0012,L1333_3,L1333,63,2320.6997053809437,135.30411367571875,2456.0038190566625,1,0.002459594850189678
Leak_3587,24.250309,6.0402017,L995,0.00129,L995_2,L995,60,2314.8589046232896,132.40246523088675,2447.2613698541763,1,0.00246814734967637
Leak_1433,5.273368,6.039678,L2131,0.00678,L2131,L2131,63,1985.0194991770434,144.80015422149,2129.8196533985333,1,0.002835769726856348
Leak_1140,22.3359,6.0379324,L1900,0.00143,L1900_1,L1900,75,2305.8024200241084,151.65035966647778,2457.4527796905863,1,0.0024569881650768825
Leak_1355,24.62404,6.0311713,L2070,0.00127,L2070,L2070,50,2316.155588647519,122.86751456773614,2439.023103215255,1,0.0024727815468079304
Leak_3484,15.514657,6.028118,L910,0.00203,L910,L910,160,2267.3885196217702,363.55501837947696,2630.9435380012474,1,0.0022912381229300495
Leak_287,25.18818,6.0144124,L1230,0.00127,L1230_3,L1230,75,2316.155588647519,150.92620178873358,2467.0817904362525,1,0.00243786502191448
Leak_2345,18.701006,6.006372,L2907,0.00171,L2907,L2907,63,2287.7956079875003,137.24631858631068,2425.041926573811,1,0.002476811600297193
Leak_438,27.328442,6.003119,L1348,0.00114,L1348,L1348,60,2324.601757692162,131.74106776846534,2456.3428254606274,1,0.002443925550467927
Leak_3296,30.167515,5.99974,L766,0.00103,L766,L766,60,2331.7725684857123,131.19815460836773,2462.97072309408,1,0.002435977036792249
Leak_2442,12.018826,5.9960876,L3003,0.00272,L3003_2,L3003,63,2224.003026789474,139.79155809434943,2363.7945848838235,1,0.0025366364697936056
Leak_189,14.557151,5.99258,L1160,0.00225,L1160,L1160,110,2253.4643368539196,219.99069401258947,2473.455030866509,1,0.002422756776330743
Leak_50,12.016133,5.9888606,L1043,0.00274,L1043_1,L1043,50,2222.7579337530606,126.68786643866524,2349.445800191726,1,0.0025490524644826867
Leak_696,39.132797,5.979863,L156,0.00079,L156,L156,250,2347.4948478385245,746.2279031470149,3093.7227509855393,1,0.0019329020885611456
Leak_258,25.041021,5.9760537,L1212,0.00127,L1212,L1212,75,2316.155588647519,150.92620178873358,2467.0817904362525,1,0.002422316818971557
Leak_1857,43.22878,5.971411,L2483,0.00071,L2483_1,L2483,63,2352.7591300926356,132.4261540434409,2485.1852841360765,1,0.002402803230124457
Leak_414,29.95425,5.9677534,L1333,0.00105,L1333,L1333,63,2330.467141401059,134.5718551604262,2465.0389965614854,1,0.002420956998515582
Leak_1765,8.15272,5.956296,L24,0.00388,L24,L24,60,2152.9279165527346,138.29440685932065,2291.222323412055,1,0.0025996150204367864
Leak_1858,43.714375,5.953612,L2483,0.0007,L2483_2,L2483,63,2353.417994885828,132.34836844145602,2485.766363327284,1,0.0023950810255431287
Leak_2477,14.079071,5.944675,L3025,0.00229,L3025,L3025,63,2250.941869641964,138.84790665195752,2389.7897762939215,1,0.002487530504854057
Leak_3108,16.760391,5.932081,L59,0.00184,L59,L59,32,2279.4831697899835,113.48565946465848,2392.968829254642,1,0.002478963014483517
Leak_1216,40.28955,5.9285264,L1943,0.00076,L1943_4,L1943,63,2349.4675719388347,132.79934514837032,2482.266917087205,1,0.0023883516960684285
Leak_3012,11.072446,5.928032,L509,0.00282,L509,L509,60,2217.7845282751355,136.58706901449452,2354.37159728963,1,0.002517882872954768
Leak_3585,24.75555,5.926824,L995,0.00124,L995,L995,60,2318.1019767105213,132.19095516119873,2450.29293187172,1,0.002418822670454194
Leak_3318,33.286884,5.9118385,L78,0.00092,L78_1,L78,63,2338.9654994240423,133.84705251710957,2472.812551941152,1,0.0023907346017203617
Leak_1122,19.492914,5.9042807,L1889,0.00161,L1889_1,L1889,110,2294.210412224793,217.08065403815763,2511.2910662629506,1,0.0023510937230078926
Leak_2579,12.290542,5.870974,L3095,0.00264,L3095_2,L3095,90,2228.9903773166957,180.02371192944085,2409.0140892461363,1,0.002437085814516976
Leak_514,21.19963,5.86087,L142,0.00144,L142,L142,63,2305.1568857255206,136.30392735143752,2441.460813076958,1,0.002400558654514937
Leak_781,33.00204,5.8536587,L1620,0.00093,L1620,L1620,63,2338.3106807630943,133.9063373430957,2472.21701810619,1,0.0023677770330339286
Leak_1594,17.490921,5.840551,L2248,0.0018,L2248_1,L2248,63,2282.0376211658936,137.5276003946889,2419.5652215605824,1,0.0024138844646388784
Leak_49,10.167141,5.839967,L1043,0.00321,L1043,L1043,50,2193.6980726256684,127.47441757071174,2321.1724901963803,1,0.0025159555348222883
Leak_1556,48.397343,5.8373203,L2223,0.00062,L2223_1,L2223,63,2358.695559860418,131.68285062412548,2490.3784104845436,1,0.002343949137682672
Leak_2391,29.076466,5.832782,L296,0.00104,L296,L296,63,2331.1197635634903,134.51937827199177,2465.639141835482,1,0.002365626702107327
Leak_3263,28.246721,5.830354,L732,0.00107,L732_2,L732,75,2329.1624451509206,149.88041553592143,2479.042860686842,1,0.002351856963093912
Leak_2106,28.213705,5.8227496,L2696,0.00109,L2696,L2696,63,2327.858479326144,134.77688064684645,2462.6353599729905,1,0.0023644384017857353
Leak_2077,14.789824,5.819547,L2677,0.00214,L2677,L2677,90,2260.41570662559,178.53913623012483,2438.9548428557146,1,0.002386082380085034
Leak_307,26.722784,5.814206,L125,0.00113,L125,L125,100,2325.2527373172106,192.8375351204409,2518.0902724376515,1,0.002308974458538206
Leak_3361,25.97269,5.8134794,L817,0.00116,L817,L817,32,2323.30034513738,111.3998334510479,2434.700178588428,1,0.002387759887089442
Leak_2615,29.470291,5.8095355,L3121,0.00102,L3121_1,L3121,80,2332.4255562189046,156.90676653177067,2489.3323227506753,1,0.002333772574393764
Leak_3202,31.330944,5.8094506,L670,0.00096,L670,L670,200,2336.3473245163223,506.93362866530896,2843.280953181631,1,0.002043220744637464
Leak_1572,53.274303,5.805159,L2230,0.00056,L2230,L2230,75,2362.661498856952,145.92891224950463,2508.590411106457,1,0.002314111967520835
Leak_2217,28.630192,5.8043065,L2802,0.00107,L2802,L2802,75,2329.1624451509206,149.88041553592143,2479.042860686842,1,0.002341349800423563
Leak_2248,24.505976,5.777014,L2825,0.00125,L2825_1,L2825,63,2317.4529990181595,135.52797304325142,2452.9809720614107,1,0.002355099303453502
Leak_1213,41.284367,5.756355,L1943,0.00072,L1943_1,L1943,63,2352.10044975576,132.50285169918797,2484.603301454948,1,0.0023168104161483383
Leak_1312,25.469776,5.7388277,L202,0.00117,L202,L202,63,2322.649912105616,135.1652760576826,2457.8151881632984,1,0.002334930524077309
Leak_3264,28.551247,5.7287683,L733,0.00104,L733,L733,75,2331.1197635634903,149.7068610004961,2480.8266245639866,1,0.0023092175374007434
Leak_3488,9.350614,5.7250156,L912,0.00324,L912_3,L912,150,2191.856139964686,335.9678266076273,2527.823966572313,1,0.0022647999686551804
Leak_2305,15.291113,5.7109656,L2877,0.00201,L2877,L2877,75,2268.6586127856526,153.72816259690143,2422.386775382554,1,0.002357577943964144
Leak_2614,28.936977,5.70331,L3121,0.00102,L3121,L3121,80,2332.4255562189046,156.90676653177067,2489.3323227506753,1,0.0022911002925135003
Leak_1767,35.129524,5.7026196,L2400,0.00085,L2400,L2400,110,2343.5543674245046,211.52696689280015,2555.081334317305,1,0.0022318739822566134
Leak_3403,32.052017,5.6887813,L85,0.00092,L85_2,L85,63,2338.9654994240423,133.84705251710957,2472.812551941152,1,0.002300530728452673
Leak_2190,18.803328,5.677037,L2776,0.00162,L2776,L2776,63,2293.568123234025,136.94982513712833,2430.517948371153,1,0.0023357312650343098
Leak_682,40.60701,5.657136,L155,0.00072,L155,L155,63,2352.10044975576,132.50285169918797,2484.603301454948,1,0.0022768769405269664
Leak_1654,10.160869,5.6417856,L23,0.00293,L23_1,L23,60,2210.9642605320205,136.79180908276263,2347.756069614783,1,0.002403054429146365
Leak_288,25.829184,5.6381626,L1230,0.00116,L1230_4,L1230,75,2323.30034513738,150.37329589361127,2473.6736410309913,1,0.0022792669652918055
Leak_1574,53.650112,5.6366825,L2230,0.00054,L2230_2,L2230,75,2363.9849598307983,145.70696330991228,2509.6919231407105,1,0.002245965912549955
Leak_2905,24.422745,5.6212373,L433,0.00119,L433,L433,60,2321.34959227837,131.970738564356,2453.320330842726,1,0.002291277338436151
Leak_2154,14.53623,5.61296,L2741,0.00211,L2741,L2741,63,2262.315253517156,138.39898213479842,2400.7142356519544,1,0.002338037480013142
Leak_2813,21.708273,5.593772,L354,0.00134,L354,L354,63,2311.620369660252,135.90923957847258,2447.5296092387243,1,0.002285476716356929
Leak_2571,10.625801,5.585408,L3091,0.00294,L3091,L3091,75,2210.3452772007818,156.04895086061686,2366.3942280613987,1,0.00236030334443897
Leak_1215,41.195538,5.5843143,L1943,0.0007,L1943_3,L1943,63,2353.417994885828,132.34836844145602,2485.766363327284,1,0.0022465161765398895
Leak_2500,4.9801497,5.578689,L3040,0.00669,L3040_5,L3040,200,1990.028056446601,547.1858428622359,2537.213899308837,1,0.0021987460733515003
Leak_3317,33.180122,5.572412,L78,0.00087,L78,L78,63,2342.242344379487,133.54061565089003,2475.782960030377,1,0.002250767576952382
Leak_3302,35.59505,5.5698724,L77,0.00081,L77,L77,60,2346.180618742227,129.91253543258497,2476.0931541748123,1,0.0022494599485935757
Leak_2725,15.512751,5.569839,L3209,0.00193,L3209_3,L3209,110,2273.7461039411373,218.65685732633563,2492.402961267473,1,0.002234726521858026
Leak_387,11.750583,5.564383,L1312,0.00261,L1312_2,L1312,63,2230.8635158416814,139.56517802210973,2370.428693863791,1,0.002347416332050815
Leak_1555,50.10966,5.5570846,L2223,0.00057,L2223,L2223,63,2362.0000462449593,131.22175621509098,2493.22180246005,1,0.0022288769314110514
Leak_3152,28.856846,5.5528817,L634,0.001,L634,L634,32,2333.7320803229923,110.72879999999999,2444.460880322992,1,0.002271618156126176
Leak_3515,28.494507,5.5458546,L93,0.00101,L93,L93,75,2333.078726814262,149.52822610508056,2482.606952919343,1,0.002233883443353759
Leak_212,18.775372,5.5449743,L1175,0.00159,L1175_2,L1175,75,2295.4955298549908,152.29763308951314,2447.793162944504,1,0.002265295291705624
Leak_2061,15.965104,5.5437064,L2662,0.00188,L2662,L2662,90,2276.9315777980605,177.62328978601272,2454.5548675840732,1,0.002258538397448904
Leak_2499,5.005204,5.5426474,L3040,0.00661,L3040_4,L3040,200,1994.4907156053125,546.9364176758445,2541.427133281157,1,0.0021809192516959687
Leak_1516,14.837783,5.536301,L2194,0.00201,L2194_2,L2194,63,2268.6586127856526,138.13272629744276,2406.7913390830954,1,0.0023002829726510425
Leak_2319,26.092983,5.5189004,L289,0.0011,L289,L289,75,2327.206770195469,150.04917070818595,2477.255940903655,1,0.002227828099355172
Leak_2918,17.865057,5.5110345,L439,0.00161,L439_2,L439,32,2294.210412224793,112.88194009984197,2407.0923523246347,1,0.002289498565917394
Leak_951,6.386296,5.5025263,L1783,0.00485,L1783,L1783,60,2095.2413243357605,139.4883382195799,2234.7296625553404,1,0.002462278268133874
Leak_497,56.63929,5.49842,L1400,0.0005,L1400_1,L1400,63,2366.6341062308684,130.50322434775046,2497.1373305786187,1,0.0022018892170354363
Leak_1871,54.23137,5.486143,L2498,0.00052,L2498,L2498,63,2365.309162150347,130.71830261974225,2496.0274647700894,1,0.0021979498181074497
Leak_2310,23.457401,5.4858074,L288,0.00122,L288,L288,32,2319.400477363728,111.6278403812564,2431.028317744984,1,0.002256578987081427
Leak_2821,18.990618,5.482707,L362,0.00151,L362,L362,20,2300.643203083468,109.45124670660687,2410.094449790075,1,0.0022748930126361487
Leak_3243,25.583084,5.4788365,L708,0.00111,L708,L708,32,2326.5552435178056,111.20063033836063,2437.755873856166,1,0.0022474918818432663
Leak_3297,28.9405,5.474993,L766,0.00098,L766_1,L766,60,2335.03933628548,130.93190525253152,2465.971241538012,1,0.0022202177935772
Leak_2058,27.398838,5.474038,L266,0.00104,L266,L266,63,2331.1197635634903,134.51937827199177,2465.639141835482,1,0.002220129471180225
Leak_2991,16.322771,5.4710155,L494,0.00175,L494,L494,63,2285.234711276412,137.37311713695698,2422.6078284133687,1,0.002258316591390584
Leak_1121,19.008535,5.466249,L1889,0.00153,L1889,L1889,110,2299.355203563267,216.6375224449683,2515.9927260082354,1,0.002172601268914532
Leak_770,21.344315,5.466045,L1614,0.00136,L1614_1,L1614,40,2310.3262246476656,116.09954943223096,2426.4257740798967,1,0.0022527146559322402
Leak_3319,34.885235,5.457712,L78,0.00081,L78_2,L78,63,2346.180618742227,133.1487494848788,2479.329368227106,1,0.0022012856554692287
Leak_10,32.015495,5.4500837,L1006,0.00088,L1006,L1006,80,2341.5866083303918,155.9616745874935,2497.5482829178854,1,0.0021821735218818866
Leak_826,16.067045,5.4500337,L1666,0.00182,L1666,L1666,63,2280.760037854755,137.5881954089487,2418.3482332637036,1,0.002253618229889178
Leak_5,25.201376,5.4498897,L1002,0.00112,L1002_1,L1002,50,2325.9038992420747,122.24305417934687,2448.1469534214216,1,0.0022261284814888535
Leak_416,26.661947,5.449159,L1333,0.00108,L1333_2,L1333,63,2328.510370960925,134.72633841815815,2463.236709379083,1,0.0022121946805221224
Leak_3232,17.859547,5.4465575,L7,0.00158,L7_1,L7,63,2296.138358595174,136.8127231712648,2432.9510817664386,1,0.0022386629811996087
Leak_96,26.816273,5.4459853,L1074,0.00105,L1074,L1074,63,2330.467141401059,134.5718551604262,2465.0389965614854,1,0.002209289721106603
Leak_1515,15.171537,5.4416137,L2194,0.00193,L2194_1,L2194,63,2273.7461039411373,137.91000358511025,2411.6561075262475,1,0.0022563804421292656
Leak_1380,23.539566,5.436267,L2089,0.0012,L2089,L2089,200,2320.6997053809437,511.56011268631363,2832.259818067257,1,0.001919409675775654
Leak_1075,18.562212,5.430257,L1860,0.00156,L1860,L1860,140,2297.4245561776975,295.42843904310973,2592.8529952208073,1,0.0020943172843103874
Leak_3454,20.798176,5.4268184,L888,0.00136,L888,L888,40,2310.3262246476656,116.09954943223096,2426.4257740798967,1,0.002236548271449576
Leak_3255,25.763933,5.4127617,L726,0.00109,L726,L726,63,2327.858479326144,134.77688064684645,2462.6353599729905,1,0.002197954994153819
Leak_2336,28.032692,5.4046082,L290,0.001,L290_2,L290,63,2333.7320803229923,134.30429999999998,2468.036380322992,1,0.0021898414029687054
Leak_1768,35.344402,5.400723,L2400,0.0008,L2400_1,L2400,110,2346.8376412943394,210.99986153957872,2557.8375028339183,1,0.0021114410022198896
Leak_1292,28.42334,5.392144,L20,0.00098,L20,L20,63,2335.03933628548,134.19351253516155,2469.2328488206417,1,0.002183732573362386
Leak_507,46.323044,5.389923,L1411,0.0006,L1411_1,L1411,110,2360.016799286451,208.49858803268052,2568.515387319131,1,0.0020984585579332726
Leak_2335,28.21819,5.386413,L290,0.00099,L290_1,L290,63,2334.3856167963195,134.2491860386638,2468.6348028349835,1,0.002181940030658171
Leak_2649,17.16388,5.3837085,L3148,0.00164,L3148,L3148,150,2292.2840846493737,327.0553935801576,2619.3394782295313,1,0.002055368737716743
Leak_2891,25.121122,5.381851,L419,0.00111,L419_2,L419,60,2326.5552435178056,131.59837909865163,2458.153622616457,1,0.0021893876553413386
Leak_1415,17.978891,5.3797655,L2112,0.0016,L2112_1,L2112,75,2294.8528810816583,152.3358960562724,2447.1887771379306,1,0.002198345121887531
Leak_1212,41.36259,5.3668413,L1943,0.00067,L1943,L1943,63,2355.3956965199295,132.10816392622306,2487.5038604461524,1,0.0021575207988865437
Leak_3321,30.119205,5.345805,L781,0.00092,L781,L781,63,2338.9654994240423,133.84705251710957,2472.812551941152,1,0.0021618319447446236
Leak_1862,45.782772,5.3453984,L2489,0.0006,L2489,L2489,110,2360.016799286451,208.49858803268052,2568.515387319131,1,0.0020811237699592403
Leak_2189,18.51628,5.344889,L2775,0.00155,L2775_1,L2775,63,2298.0679251208758,136.70759931962644,2434.775524440502,1,0.0021952287224503678
Leak_612,12.811951,5.341929,L1500,0.0022,L1500_1,L1500,63,2256.6213963515106,138.62803694847392,2395.2494332999845,1,0.0022302182330685857
Leak_2562,10.374547,5.3393755,L3087,0.00288,L3087,L3087,75,2214.061778253242,155.9231129342366,2369.9848911874788,1,0.0022529154155220606
Leak_2889,27.317307,5.3375,L419,0.00101,L419,L419,60,2333.078726814262,131.09323932500214,2464.1719661392644,1,0.0021660420493014323
Leak_129,24.877726,5.3326626,L1105,0.00111,L1105,L1105,75,2326.5552435178056,150.10440115939952,2476.659644677205,1,0.002153167308983424
Leak_2587,18.298416,5.329007,L3102,0.00157,L3102,L3102,110,2296.7813673526057,216.86191104123284,2513.6432783938385,1,0.0021200331783544847
Leak_914,18.794962,5.323613,L1752,0.00151,L1752,L1752,75,2300.643203083468,151.98257355183725,2452.625776635305,1,0.0021705770270882547
Leak_2079,19.153519,5.320996,L2678,0.00149,L2678,L2678,90,2301.931924085397,175.97947244975182,2477.911396535149,1,0.0021473712962812256
Leak_566,15.5162525,5.320943,L1468,0.0018,L1468,L1468,125,2282.0376211658936,254.8915148006801,2536.9291359665735,1,0.002097395155145261
Leak_286,24.608171,5.3162713,L1230,0.00115,L1230_2,L1230,75,2323.950960315893,150.32045640156915,2474.271416717462,1,0.0021486209108526814
Leak_2964,23.762384,5.315872,L474,0.00116,L474,L474,60,2323.30034513738,131.83412242727562,2455.134467564656,1,0.002165206127245582
Leak_1317,23.3619,5.3136373,L2029,0.00118,L2029_1,L2029,80,2321.9996611696056,157.83954078769227,2479.839201957298,1,0.0021427345984482964
Leak_705,20.750187,5.30871,L1566,0.00136,L1566_3,L1566,63,2310.3262246476656,135.9904824420999,2446.3167070897657,1,0.0021700829180789317
Leak_2471,11.926732,5.3059087,L3019,0.00244,L3019_3,L3019,250,2241.5077393312877,780.9226952978356,3022.4304346291233,1,0.001755510604700894
Leak_2118,20.245173,5.2953143,L2705,0.0014,L2705,L2705,90,2307.7401077718464,175.53896442084172,2483.279072192688,1,0.0021323879266237846
Leak_2439,17.15237,5.289266,L3002,0.00165,L3002_3,L3002,75,2291.6423349548218,152.52369312606592,2444.166028080888,1,0.0021640371597913023
Leak_2607,19.92541,5.2865615,L3115,0.00138,L3115,L3115,60,2309.032804153403,132.76331034446324,2441.7961144978663,1,0.002165029855571033
